text,original_filename
U.S. Commander Claims Success in Samarra (AP),train.csv
Israeli Forces Kill 11 in Gaza Camp Raid,train.csv
"Dodgers Stun Giants 7-3, Capture NL West",train.csv
MORE ARRESTS IN CHILD PORN CRACKDOWN,train.csv
China to seek end of arms embargo at Sino-EU summit,train.csv
Sharon rejects Hamas ceasefire offer,train.csv
Blair fine after heart operation :,train.csv
As Darfur Waits,train.csv
US shrugs off report of ransom,train.csv
Senate chairman arrested in Haiti,train.csv
How the White House Embraced Disputed Arms Intelligence,train.csv
US says Taliban plans foiled,train.csv
Shiite Muslims continue to riot in protest of bombing at mosque,train.csv
IAEA chief arrives in Seoul for talks,train.csv
Gaza Raid to Continue as Long as Necessary-Sharon (Reuters),train.csv
Many Bosnians Stay Away From Elections (AP),train.csv
Jailed cleric refuses release for hostages,train.csv
Dozens of suspected militants nabbed in pre-dawn raid,train.csv
Sharon vows to pursue Gaza raid,train.csv
Aristide supporters rally as Haiti violence continues,train.csv
Militants behead Iraqi contractor,train.csv
UN nuclear watchdog chief ElBaradei arrives in South Korea,train.csv
Golf: Els stays out in front,train.csv
Israeli Forces Kill 12 in Gaza Camp Raid,train.csv
Attacks in India Kill More Than 40 People,train.csv
IAEA chief arrives in South Korea amid concerns over nuclear &lt;b&gt;...&lt;/b&gt;,train.csv
To Provoke and to Heal,train.csv
A Good European?,train.csv
IAEA Chief in South Korea for Nuclear Talks,train.csv
Troops deployed after Indian terror attacks,train.csv
India wakes to day of mourning,train.csv
US forces target insurgents moving weapons in Fallujah,train.csv
"Italy pays kidnappers, no questions asked",train.csv
US SLAMS REBELS,train.csv
"US, Iraqi forces seize control of Samarra",train.csv
Nationalists lead in Bosnia elections,train.csv
Blasts Rock Indian Northeast in Escalating Violence (Reuters),train.csv
Australian PM confident in final election week (AFP),train.csv
US attacks Falluja 'arms store',train.csv
Afghan warlords hunt for votes ,train.csv
Thousands riot after Pakistan funeral ,train.csv
Gang violence rises in Central America ,train.csv
Losses mourned in an insurgent stronghold ,train.csv
Former guerrillas now hope to make mark at ballot box,train.csv
"As fuel use rises, China eyes alternatives",train.csv
"Iraq's New Police: Scared, but at Least Employed",train.csv
Indian Police Probe Northeast Bombings That Killed 49 People,train.csv
U.S. Spy Plane Crashes Near Base in Pakistan (Reuters),train.csv
"Bush Raps Kerry, Slips in Newsweek Poll (AP)",train.csv
Sharon vows to stop rockets,train.csv
Fight for Aristide continues,train.csv
US forces continue Samarra hunt,train.csv
Optimism from Bigley negotiator,train.csv
Football: Glazer 'eyes Man U bid',train.csv
New violence hits Gaza,train.csv
Blair undergoes heart operation,train.csv
Stern action against northeast terror: Indian official,train.csv
Ransom may save Bigleys life- Report,train.csv
Gunmen Attack Mauritania Security Chief #39;s Home,train.csv
25 Terror Suspects Nabbed in Afghanistan,train.csv
Bodies of Two Westerners Found South of Baghdad (Reuters),train.csv
"Abuses in Afghan Campaign, But UN Sees Fair Vote (Reuters)",train.csv
"Sharon Vows to Expand Gaza Raid, Toll Hits 50",train.csv
Bodies of Two Westerners Found South of Baghdad,train.csv
Israel Demands U.N. Probe Gaza Film Incident,train.csv
Tired Pope Beatifies Mel Gibon's 'Muse',train.csv
"In Sudan, No Clear Difference Between Arab and African",train.csv
Finance Leaders Can't Resolve Debt Relief,train.csv
"More bombs in India, 53 now dead",train.csv
Calm returns to Haitian,train.csv
Head of UN nuclear watchdog arrives in South Korea,train.csv
Tired Pope Beatifies Mel Gibon #39;s  #39;Muse #39;,train.csv
Conference seeks to combat illegal sales of wildlife,train.csv
18 ETA suspects held in raids,train.csv
At least 14 killed in Thailand blast,train.csv
Blair recovering after heart treatment,train.csv
UN nuclear watchdog chief wants SKorea to come clean (AFP),train.csv
U.S.-Led Forces Claim Victory in Samarra,train.csv
New Bomb Blast Wounds 15 in India,train.csv
Howard finds his own pot of old gold,train.csv
Dutch rally against benefit cuts,train.csv
Slovenia leader in key poll test,train.csv
Gadaffi family vow to help UK hostage,train.csv
Blast at fireworks factory,train.csv
Dog with bird flu sparks new fears,train.csv
Brother may  #39;buy #39; Bigley,train.csv
14 killed in explosion at fireworks factory,train.csv
Sermon urges unity for island,train.csv
UN nuclear watchdog chief wants SKorea to come clean,train.csv
Factory explosion kills 14 people in Thailand,train.csv
"Slovenia, Serbia and Abkhazia Hold Elections Sunday",train.csv
Bodies of Man and Woman Found Near Iraqi Capital,train.csv
Senior journalist killed in northern Bangladesh,train.csv
Geoffrey Rush #39;s doubts about Sellers,train.csv
IAEA Chief in Seoul for Nuclear Talks,train.csv
Nationalists Strong in Bosnia Poll Count,train.csv
Pope to beatify controversial nun,train.csv
"French police arrest 17, find heavy weapons in anti-ETA swoop",train.csv
Girl and dog in Thailand have bird flu,train.csv
Security tight for Afghan inauguration,train.csv
"Turkey Says EU 'Homework Done,' Green Light Ahead (Reuters)",train.csv
"Pope Beatifies Emperor, Nun, Three Others (AP)",train.csv
Report: Kerry Cured of Prostate Cancer (AP),train.csv
Serbia Prodded to Face War Crimes Issues (AP),train.csv
"U.S.-Led Forces Tighten Grip, Draw Complaints",train.csv
"Sharon Vows to Expand Gaza Raid, Toll Tops 50",train.csv
"Turkey Says EU 'Homework Done,' Green Light Ahead",train.csv
India Vows to Flush Out Northeast Rebels,train.csv
Nationalists Strong in Bosnia Poll Count,train.csv
Blast hits Thai fireworks factory,train.csv
2000 troops amass to stop Gaza rockets,train.csv
Billy Joel Marries 23-Year-Old Fiancee,train.csv
New Separatist Violence Strikes India,train.csv
Prosecutors Ready to Wrap Up Peterson Case,train.csv
Navy officers on porn counts,train.csv
Violence sweeps northeastern India,train.csv
Afghan forces arrest 15 Taliban fighters,train.csv
"ETA Suspects Held in France, Spain",train.csv
IRA Would Disarm if N.Irish Deal Is Struck - Adams,train.csv
IRA Would Disarm if N.Irish Deal Is Struck - Adams (Reuters),train.csv
"US Court to Decide Sentencing, Death Penalty Cases (Reuters)",train.csv
Israel to expand deadly offensive,train.csv
Pope declares controversial figures blessed,train.csv
US Firms Look Ahead To Emissions Cuts Overseas,train.csv
IRA Would Disarm if N.Irish Deal Is Struck - Adams,train.csv
Iran to attend Iraq poll meeting,train.csv
"Pope Beatifies Emperor, Nun, Three Others",train.csv
"In Sadr City, Stalking the Enemy Lair",train.csv
Fresh Blasts Rock Northeast India,train.csv
"After Long Hiatus, Iraqi Airways Back in Skies",train.csv
Oil Prices Generate Winners and Losers,train.csv
Fujimori Accounts Hold Millions of Dollars -- Peru,train.csv
Blast hits Thai fireworks factory,train.csv
Two bodies found in Iraq,train.csv
Latham behind on security but making up ground,train.csv
14 dead in Thailand fireworks fire,train.csv
Israeli airstrike kills militant in Jabalya,train.csv
Al-Baradai in S Korea,train.csv
18 Terror Suspects Nabbed in France Sting,train.csv
Embassy bombing girl to go home to Italy,train.csv
Blair  #39;feeling fine #39; as he goes for heart op,train.csv
Gaddafi asked to help save hostage,train.csv
Jakarta blast: Manny #39;s amazing recovery,train.csv
Nigerian rebel leader reaches out to rival in troubled oil region (AFP),train.csv
Nuclear sanctions jar improving U.S.-India ties (Reuters),train.csv
Drought Aid Colors S.D. Senate Race (AP),train.csv
UN transfers war crimes case to Serbian court: Del Ponte (AFP),train.csv
Iraqis Flee Fighting in Samarra by River Boats,train.csv
"Sharon Vows to Expand Gaza Raid, Toll Hits 55",train.csv
UK Terror Suspects Were Building Dirty Bomb - Time,train.csv
Rebels Launch New Attacks in India's Northeast,train.csv
Brazil Ruling Party Seeks Stronger Hand from Poll,train.csv
Iran's parliament sacks minister,train.csv
U.S. and Iraqi Forces Scour Samarra for Holdouts,train.csv
Els Sweats Out American Express Victory,train.csv
Karzai Accepts Award Ahead of Election,train.csv
Sharon: Israel Will Expand Gaza Offensive,train.csv
Rice Defends Characterization of Saddam,train.csv
Brazil Ruling Party Seeks Stronger Hand from Poll,train.csv
Nationalists Leading Bosnian Elections,train.csv
"Pope Beatifies Emperor, Nun, Three Others",train.csv
Iran Rejects Kerry #39;s Nuclear Proposal,train.csv
Iraq Parties Join Forces to Avert Defeat (AP),train.csv
Bigley: Gaddafi to help,train.csv
"Missile defence, just a hiccup in U.S., takes on political life in Canada (Canadian Press)",train.csv
"Bush, Kerry on Issue of Minimum Wage (AP)",train.csv
"Turkey Says EU 'Homework Done,' Green Light Ahead",train.csv
U.S. and Iraqi Forces Complete Takeover of Samarra,train.csv
Clemens to Miss Start With Virus,train.csv
Europe should understand the mood in Iran: FM spokesman,train.csv
Nigeria: Rebel talks continue,train.csv
Rights groups protest terror detentions,train.csv
Sharon says troops will stay in Gaza until rocket attacks on &lt;b&gt;...&lt;/b&gt;,train.csv
Sudan ready to sign peace deal with south: Beshir (AFP),train.csv
"Federal briefing note says Ottawa, not Winnipeg, best place for health agency (Canadian Press)",train.csv
Bush campaign on defensive amid new questions on prewar Iraq intelligence (AFP),train.csv
Italy deports island immigrants,train.csv
Afghanistan Death Toll in 2004 Up to 957,train.csv
'Shark Tale' Hooks Movie-Goers With \$49.1M,train.csv
Sun Edge Liberty to Reach WNBA Finals,train.csv
Militant Attacks in India Claim 57 Lives,train.csv
Oz election: Howards expensive battlers,train.csv
Vatican Set to Beatify Gibson #39;s Passionate Muse,train.csv
Seven Killed in New Blasts,train.csv
"Turkish, German leaders confident of EU green light for Ankara",train.csv
"France, Spain swoop on ETA suspects, arrest separatist group &lt;b&gt;...&lt;/b&gt;",train.csv
Rebel Region Votes in Defiance of Georgia (Reuters),train.csv
Rice Defends Comments on Iraq Nuke Threat (AP),train.csv
Fox New Channel admits reporter posted fake story about Kerry (AFP),train.csv
Gaza clash tests withdrawal plan,train.csv
"After squeezing rebels, India's northeast ignites",train.csv
US volcano eruption 'imminent',train.csv
"Manning Leads Colts Past Jaguars, 24-17",train.csv
Sharon vows to expand offensive,train.csv
Pak. scribes on visit to J amp;K,train.csv
Clashes in Haitian capital kill at least 14,train.csv
Iran may halt snap nuclear inspection if parliament approves &lt;b&gt;...&lt;/b&gt;,train.csv
Iran refuses to surrender nuclear fuel technology,train.csv
IAEA head in Seoul to discuss nuclear activities,train.csv
Blast at Thai fireworks factory kills 14,train.csv
Separatist attacks kill 57 in north-east India,train.csv
Tired pope beatifies Mel Gibon #39;s  quot;muse quot;,train.csv
Russia reports fair weather,train.csv
Ireland tries to get UK hostage #39;s release,train.csv
Germany supports EU negotiating with Turkey on membership issue,train.csv
Police raid alleged by Bigley brother,train.csv
West Bank Family Pleads for Release of Iraq Hostage (Reuters),train.csv
Look at U.S. Military Deaths in Iraq (AP),train.csv
Iranian president calls for dialogue between Muslim world and the West (AFP),train.csv
Thailand Fireworks Plant Blast Kills 14 (AP),train.csv
West Bank Family Pleads for Release of Iraq Hostage,train.csv
Shia militias clash in Lebanon,train.csv
Rice Defends Comments on Iraq Nuke Threat,train.csv
Samarra Victory Encourages Iraqi Forces,train.csv
Astros Top Rockies to Claim NL Wild Card,train.csv
Nader to Hit Swing States; Kerry Improves,train.csv
Aristide Backers Riot for 3rd Day in Haiti; Death Toll Rises to 7,train.csv
ALP throws away script,train.csv
 #39;Passion #39; Source Named New Roman Catholic Saint,train.csv
"Paris exhibit looks at history of bags, from functional to fashionable (AFP)",train.csv
Rice Defends Iraq Weapons Characterization (washingtonpost.com),train.csv
Democrat Elected as Powerful Belgrade Mayor,train.csv
Samarra residents angry over civilian death toll,train.csv
S. Korea Tightens Security After Possible Al-Qaeda Threat Aired,train.csv
Mandelson faces EU job grilling,train.csv
Jets Turn Miami Miscues Into Third Victory,train.csv
Jobs Report Could Set Direction of Market,train.csv
Sharon Pledges to Escalate Broad Israeli Gaza Offensive,train.csv
Why they continue to murder,train.csv
Brazil Ruling Party Forced to Run-Off in Sao Paulo,train.csv
"Sao Paulo Mayor Suplicy, Lula Ally, Heads for Runoff (Update1)",train.csv
Journalists team leaves for India,train.csv
Sharon Vows to Escalate Gaza Offensive (AP),train.csv
Afghan Death Toll Mounts As Voting Nears (AP),train.csv
IAEA Chief Arrives in Seoul for Nuclear Discussion,train.csv
"A Small New York School, Focused on Theater",train.csv
Sources Say Tiger Woods to Wed This Week,train.csv
Now Afghanistan needs a mother,train.csv
Alleged Leader of ETA Is Captured in France,train.csv
PM pitches to undecided voters,train.csv
Chronology of Saudi attacks,train.csv
THAILAND-BLAST-FIREWORKS,train.csv
Six Shot Dead in New Northeast India Violence (Reuters),train.csv
Yudhoyono Wins Indonesia Poll- Preliminary Result (Reuters),train.csv
Joint Operation Hauls in ETA Suspects (AP),train.csv
Israel Expands Raid with Air Strike Near Gaza City,train.csv
Taiwan Chen Plans National Day Speech on China,train.csv
"As Afghan Vote Nears, Taliban Isn't Only Worry",train.csv
Out of Hiding in Samarra,train.csv
Rightist Tokyo governor Ishihara says war kept Asia safe from  &lt;b&gt;...&lt;/b&gt;,train.csv
Singapore #39;s speech ran counter to basic rights,train.csv
Turkey At The EU #39;s Door,train.csv
Japan to Ask U.S. to Remove Some Okinawa Bases -Paper,train.csv
Poll gives Kerry post-debate lead,train.csv
"In Russia, Dissent Grows Over Moves to Curb Autonomy",train.csv
"Haitian Death Toll From Storm Nears 2,000",train.csv
Results Show Da Silva Leading Brazil Vote,train.csv
Gadaffi Family Vow to Help Free Hostage,train.csv
MANNY MUSU HEADS TO ITALY,train.csv
Khmer Rouge face genocide trial,train.csv
Manny flies to Italy after stunning recovery,train.csv
Pakistani Journalists Arrive in India for Unprecedented Kashmir &lt;b&gt;...&lt;/b&gt;,train.csv
Taiwan Nervous That China Embargo May End (AP),train.csv
"Haitian Death Toll From Storm Nears 2,000 (AP)",train.csv
Kerry Says Republicans Suppressing Voting (AP),train.csv
Brazil's Ruling Party Faces Sao Paulo Run-Off Vote,train.csv
China holds firm over yuan reform,train.csv
Rock to the rescue of Malaysia,train.csv
Brazil #39;s Workers #39; Party gains in mayoral voting,train.csv
Susilo thanks Indonesians for electing him,train.csv
Cambodian Assembly Ratifies Khmer Rouge Trial Pact,train.csv
Thailand bird flu deaths increase,train.csv
Afghan campaign picks up as Karzai heads for Berlin,train.csv
Khmer Rouge tribunal pact OKd in Cambodia,train.csv
Former General Yudhoyono Wins Indonesia Poll,train.csv
Yudhoyono set to claim victory,train.csv
US launches new raids on Falluja,train.csv
Tuesday's Debate Has New Importance,train.csv
A Brutal Sexual Assault Galvanizes Swazi Women,train.csv
Elbaradei Expresses Hope for Quick Settlement of S. Korea #39;s &lt;b&gt;...&lt;/b&gt;,train.csv
"Arms, Cars Top Schrders China Trip",train.csv
Around the world,train.csv
Khmer Rouge tribunal approved,train.csv
Cheers as Mugabe slaps down Moyo,train.csv
13 More Killed In On-going Gaza Violence,train.csv
Car bomb kills 8 in Baghdad,train.csv
Pope puts 5 faithful on path to sainthood,train.csv
"Iraqi, US Forces Patrol Sunni Triangle",train.csv
Detainees fight British anti-terrorism law,train.csv
Two explosion rock Baghdad #39;s city center and Green Zone,train.csv
Turkey Confident of EU Membership,train.csv
"Poverty poses threat, finance leaders told",train.csv
Pol Pot and his change from man to beast,train.csv
"Karzai skips campaign trail, visits Germany instead",train.csv
Iran rebuffs Kerry nuclear proposal,train.csv
EU braces for revolution if Turkey joins club,train.csv
Indonesia #39;s Yudhoyono Wins Presidential Election (Update2),train.csv
Bomb victim makes good recovery,train.csv
Taliban target Cheney visit to Karzai ceremony,train.csv
Vibrator shuts down Australian airport (AFP),train.csv
"Bush, Kerry Forces Woo the Undecided (AP)",train.csv
Mideast Dispute Fades U.S. Political Issue (AP),train.csv
Supreme Court Addresses Prison Sentences (AP),train.csv
Israel Urged to Limit Military Response (AP),train.csv
Powerful Bomb Blasts Shake Central Baghdad,train.csv
Taiwan Chen Plans National Day Speech on China,train.csv
UN Nuclear Chief Wins S.Korean Cooperation Pledge,train.csv
Taipei battles ant infestation,train.csv
Vibrating trousers treat angina,train.csv
Axed TV presenter joins Russian Newsweek,train.csv
35 accused of Qaeda-linked plot to bomb targets in Lebanon,train.csv
957 reported dead in '04 as Afghan election looms,train.csv
"Friendships drive Islamic terrorists, CIA veteran says",train.csv
Cambodia ratifies deal to try Khmer Rouge leaders,train.csv
Blair deputy tells political challengers to steer clear,train.csv
Leader of Haitian Senate arrested,train.csv
Some question choices for honors by pope,train.csv
Victorious Iraqi forces patrol Samarra,train.csv
Nobel Prize Winners to Be Announced,train.csv
Israelis Press Ahead With Gaza Offensive,train.csv
"Two Blasts Rip Through Baghdad, Killing 8",train.csv
New Attack Kills Six More in India Strife,train.csv
"Baghdad car bomb kills eight, wounds dozens",train.csv
Virus found in a dog for first time,train.csv
Terror suspects appeal to Law Lords,train.csv
Musharraf agrees war on terror makes world less safe,train.csv
"Bird Flu Kills Nine-Year-Old Thai Girl, 31st Victim (Reuters)",train.csv
Violence Erupts in Southern Thailand,train.csv
Israeli Spy Freed in Exchange for 6 Students,train.csv
India clinch home TV deal,train.csv
"Twin Car Bombs Explode in Baghdad, Killing at Least 10",train.csv
Eight killed in Baghdad blasts,train.csv
ETA KINGPIN HELD IN RAIDS,train.csv
Poland Leaves Iraq December 2005,train.csv
Humming sex toy shuts Australian airport,train.csv
Schroder reaffirms support for Turkeys bid,train.csv
"Bird flu kills one in Thailand, resurfaces in Indonesia",train.csv
Bigley possibly handed to new group,train.csv
Hungarian PM celebrates as referendum flops,train.csv
Gaza Strip bloodshed continues,train.csv
"US, Iraq control Samarra",train.csv
"Two Blasts Rip Through Baghdad, Killing 15",train.csv
Oil price drops but fears remain,train.csv
Poland to pull troops from Iraq by end of 2005: defense minister (AFP),train.csv
Ex-general declared victor in Indonesian elections (AFP),train.csv
Stocks to Open Higher on Growth Outlook,train.csv
Americans Win Nobel for Medicine,train.csv
Party of Brazil's President Party Stronger,train.csv
Ex-general Indonesia #39;s new leader,train.csv
Brazilian Ruling Party Makes Gains in Local Elections,train.csv
Twin blasts kill 10 in Baghad,train.csv
"Two Car Bombs Rip Through Baghdad, Killing At Least 15 And &lt;b&gt;...&lt;/b&gt;",train.csv
UK hostage  #39;in hands of new group #39;,train.csv
Security Divides Leading Australian Parties Ahead of Election,train.csv
Bomb scare forces Singapore plane to UK,train.csv
S.Korean Conservatives Stage Big Anti-North Rally (Reuters),train.csv
"Myanmar Still Irritant as Asia, Europe Heads Meet (Reuters)",train.csv
Millions in Ethiopia Said to Need Food Aid (AP),train.csv
"India's monsoon below normal, to hit growth (Reuters)",train.csv
"Myanmar Still Irritant as Asia, Europe Heads Meet",train.csv
U.S. Researchers Share 2004 Nobel Prize,train.csv
Bush to Sign Tax Cut Bill in Iowa,train.csv
"Two Blasts Rip Through Baghdad, Killing 21",train.csv
New Attack Kills Six More in India Strife,train.csv
"Car Bombs in Iraq Kill 21, Wound More Than 100",train.csv
Poland talks of Iraq withdrawal,train.csv
Italy deports migrants to Libya,train.csv
FM Distances Poland From Iraq-Pullout Comments,train.csv
"Myanmar Still Irritant as Asia, Europe Heads Meet",train.csv
"Iraq: Car-Bomb Carnage in Baghdad, Mosul",train.csv
Cambodia Ratifies Law Authorizing UN-Backed Tribunal to Try Khmer &lt;b&gt;...&lt;/b&gt;,train.csv
Buzzing sex toy turns on airport security,train.csv
Polish defence minister sparks confusion over Iraq troop pullout,train.csv
ETA leaders arrested,train.csv
Sex toy creates Oz airport pandemonium,train.csv
Gazprom-Rosneft deal hits rough patch (AFP),train.csv
Three Car Bombs in Iraq Kill at Least 26,train.csv
S.Lanka All-Party Peace Forum Opens to Boycott,train.csv
Saudi reformist trial adjourned,train.csv
"Three Car Bombs Explode Across Iraq, Killing at Least 26",train.csv
SpaceShipOne Soars to Space for \$10M Prize,train.csv
"Four days out, and Howard is worried",train.csv
Cambodia approves Khmer Rouge trial,train.csv
Revised law on trial of Khmer Rouge leaders approved,train.csv
Right turn,train.csv
"Singapore Airlines 026, a 747 diverted to Manchester airport",train.csv
Bigley #39;s brother hopeful for release,train.csv
Buzzing bin empties airport,train.csv
Centre Right Take Power in Slovenia,train.csv
Dutch nationality for Anne Frank  #39;tactless #39;,train.csv
"Video Shows Militants Killing Italian-Iraqi, Turk (Reuters)",train.csv
Family: Kidnapped Iraqi Businessman Killed (AP),train.csv
Two U.S. Soldiers Killed in Baghdad (AP),train.csv
Sri Lanka all-party peace forum opens to boycott (Reuters),train.csv
Analysts see Spain #39;s ETA blow as harshest in 12 yrs,train.csv
"Video Shows Militants Killing Italian-Iraqi, Turk",train.csv
Anne Frank status campaign fails,train.csv
Afghan refugee vote drive hailed,train.csv
"Stocks Higher on Drop in Oil, Fed Comments",train.csv
SpaceShipOne Soars to Space for \$10M Prize,train.csv
Spain Vows to Keep Pressure on ETA,train.csv
Anne Frank status campaign fails,train.csv
Two Hostages Executed in Iraq,train.csv
"Israel Expands Gaza Offensive, UN #39;s Annan Urges Halt",train.csv
Poland to withdraw troops from Iraq by end-2005,train.csv
Reports: Iraq Hostage Transferred to New Group,train.csv
Pope #39;s wish list startles,train.csv
Humming sex toy shuts airport,train.csv
UK policeman jailed for spying for Saudi diplomat,train.csv
Poland sets pullout from Iraq in 2005,train.csv
France Calls Crisis Talks Over Iraq Hostages Farce,train.csv
Spanish PM Wants to Testify at Train Bombs Probe (Reuters),train.csv
France Calls Crisis Talks Over Iraq Hostages Farce (Reuters),train.csv
Oil prices dip back below 50 dollars as tensions ease in Nigeria (AFP),train.csv
Arkansas Is 2004 Campaign Battleground (AP),train.csv
Supreme Court Won't Hear Do Not Call Case (AP),train.csv
"Afghan Poll Unstoppable, Says U.S. Ambassador",train.csv
Spanish PM Wants to Testify at Train Bombs Probe,train.csv
Turkey Rejects Special Conditions for EU Bid,train.csv
"Denmark to Claim North Pole, Hopes to Strike Oil",train.csv
Russia May Ratify Kyoto Protocol in Oct. -- Minister,train.csv
US cyber security chief resigns,train.csv
Sir Elton attacks 'mime' Madonna,train.csv
Mariners Fire Melvin After Two Seasons,train.csv
Inside Karzai's Campaign,train.csv
EU fine-tunes crunch report on Turkey #39;s membership bid,train.csv
Oil prices drop amid easing of tensions in Nigeria,train.csv
"Pakistan Soldiers Kill Four Militants, Truce Agreed",train.csv
U.S. Aid Official: Worst Still to Come in Darfur (Reuters),train.csv
OAS Official Asked to Resign Over Scandal (AP),train.csv
Vice presidential debate takes on new importance (AFP),train.csv
Sharon accuses Iran of sedition,train.csv
Hardest part of democracy: Creating beneficent state,train.csv
Poland floats plan to pull out of Iraq by end-2005,train.csv
A Sea Change in Slovenia,train.csv
Vibrating sex toy shuts Australian airport,train.csv
New Indonesian presdient faces tough tasks,train.csv
Arab Diplomats Seek UN Condemnation of Israeli Offensive,train.csv
Cambodia Approves Tribunal for Khmer Rouge Leaders,train.csv
World silent in face of carnage in Gaza,train.csv
Afghan security forces will need international aid for 2-3 years &lt;b&gt;...&lt;/b&gt;,train.csv
Singaporean flight resumes journey to New York after bomb alert,train.csv
France Calls Crisis Talks Over Iraq Hostages Farce,train.csv
Zambian leader sacks his deputy,train.csv
U.S. Researchers Win 2004 Nobel Prize,train.csv
Two Indonesian women released in Iraq,train.csv
Iraqi-Italian  #39;killed by captors #39;,train.csv
Turkey #39;s Long Road to EU Accession,train.csv
Indonesian leader appeals for hostages #39; release as captors make &lt;b&gt;...&lt;/b&gt;,train.csv
The passion of the beatification,train.csv
Vibrator shuts down Australian airport,train.csv
Iraqi Kidnappers Release 2 Indonesian Women,train.csv
Russian Expects Vote on Kyoto Treaty (AP),train.csv
"Death toll in Darfur region of Sudan could reach 300,000, U.S. official says (Canadian Press)",train.csv
"Charron, Abella sworn in as Supreme Court justices (Canadian Press)",train.csv
"2 Clean Uniforms, Owners' Fates Unknown",train.csv
"Stocks Rise on Drop in Oil, Fed Comments",train.csv
Yudhoyono declared president,train.csv
Mideast slams Israeli onslaught in Gaza,train.csv
Kumaratunga calls LTTE for talks amid boycott by opposition :,train.csv
Poland should withdraw troops from Iraq by end of next year &lt;b&gt;...&lt;/b&gt;,train.csv
Zhukov: Kyoto Vote in October,train.csv
Women hostages freed in Iraq,train.csv
63 Killed Since Saturday in India Strife,train.csv
Opposition boycotts Sri Lanka #39;s latest bid for peace,train.csv
Chechnya to Swear in New President (AP),train.csv
Iran's President Khatami begins Sudan visit (AFP),train.csv
Few Tough Questions at 'Town Hall' Events (AP),train.csv
Court Weighs Legal Rights of Mich. Poor (AP),train.csv
"Defying Army Offensive, Hamas Rockets Hit Israel",train.csv
"Sudan Says No Darfur Self-Rule, Questions Rebel Talks",train.csv
Next wave of Al Qaeda leadership,train.csv
Echoes of Russia's Communist past?,train.csv
UN seeks access to Italy migrants,train.csv
US volcano belches more steam,train.csv
Steep rise in Haiti storm deaths,train.csv
Rocket Wins \$10M Prize for Trip to Space,train.csv
"Car Bombs Kill 24, Wound Over 100 in Iraq",train.csv
A debate that avoided answering the vital questions on Iraq,train.csv
Car bombskill 26 in Baghdad and Mosul,train.csv
Polish defense minister says Polish troops should leave Iraq at &lt;b&gt;...&lt;/b&gt;,train.csv
India death toll rises to 63,train.csv
Poland unexpectedly says troops may quit Iraq in 2005,train.csv
WHO urges more bird flu vaccine in wake of death,train.csv
Bambang declared clear winner,train.csv
Howard may sweep to victory on wave of apathy,train.csv
Rumsfeld predicts major Iraq ops,train.csv
Families attacked in northeast India; 6 die,train.csv
Political Clashes Leave 14 Dead in Haiti,train.csv
Small School's Script Tries to Transform Studies,train.csv
Scare due to vibrating sex toy shuts down airport for an hour,train.csv
Rebel group wants Darfur region under international protection (AFP),train.csv
Choose comprehensive peace or comprehensive war: Eritrea rebels (AFP),train.csv
Job Training Outreach Planned for Vets (AP),train.csv
Rumsfeld doubts Saddam Laden link,train.csv
Cuts unnecessary to delivery baby,train.csv
Poll Results Show Race for President Is Again a Dead Heat,train.csv
Six killed in north-east India as rebel violence continues,train.csv
POLISH TROOPS TO LEAVE IRAQ NEXT YEAR,train.csv
"Car Bombs, Shootings Rock Iraq Cities",train.csv
Turkish hope on EU talks,train.csv
Arab Nations at UN Demand Israel Stop Gaza Attacks (Reuters),train.csv
Support grows for Blair to keep British troops in Iraq: poll (AFP),train.csv
Australian Government Leading in Polls (AP),train.csv
House OKs Humanitarian Aid for N. Koreans (AP),train.csv
"Defying Army Offensive, Hamas Rockets Hit Israel",train.csv
Poll Says Bush Still Has Edge Over Kerry,train.csv
It's October and It's Time for Playoffs!,train.csv
"US Airways to Cut Management Pay, Benefit",train.csv
Rumsfeld Doesn't Expect Civil War in Iraq,train.csv
Election down to the wire: PM,train.csv
Pitcairn Island mass trial sees first guilty pleas in child sex &lt;b&gt;...&lt;/b&gt;,train.csv
US welcomes Cambodian approval of Khmer Rounge trial plan,train.csv
"Sudan says no Darfur self-rule, questions rebel talks",train.csv
Sudan resolves Darfur issue with logic and positive action &lt;b&gt;...&lt;/b&gt;,train.csv
"On Italian Isle, Migrant Debate Sharpens Focus",train.csv
US forces target Sadr City,train.csv
Guilty plea in Pitcairn sex trial,train.csv
Israel Kills Militant in 6th Day of Mass Gaza Raid (Reuters),train.csv
"Car Bombs Kill 24, Wound Over 100 in Iraq (AP)",train.csv
B.C. offers statement of regret for internment of Doukhobor children (Canadian Press),train.csv
"Bush Blasts Kerry, Signs Tax Bill in Iowa (AP)",train.csv
Kerry Promotes Expanded Stem Cell Research (AP),train.csv
Report: Colorado Senate Race Costly (AP),train.csv
Court Wades Into Prison Sentence Dispute (AP),train.csv
"U.S., Afghan Forces Attack Taliban Ahead of Vote (Reuters)",train.csv
Israel Kills Militant in 6th Day of Mass Gaza Raid,train.csv
Ethnic Divide Risks Being Reinforced in Afghan Vote,train.csv
"Japan PM Prefers Bush, Could Cope with Kerry",train.csv
At Least 26 Dead as 3 Car Bombs Explode in Iraq,train.csv
Broadway Pit Shrinks; Drummer Sent to Room,train.csv
Guilty plea on island sex abuse,train.csv
Bigley  #39;handed to another group #39;,train.csv
Fears for rhino as hunters are allowed to kill again,train.csv
