text,original_filename
No wonder it was over so quickly,train.csv
"On short rest, it's all up to Santana",train.csv
Gloves were helping hands,train.csv
Call to lefty wasn't right one,train.csv
"On the brink, Dodgers left to lean on Lima",train.csv
Gorin is next in line,train.csv
"Whalen, Sun off to bright start",train.csv
Beating Oklahoma would be OK with the Longhorns,train.csv
First-rate effort lifts Northeastern,train.csv
Avenging loss to Cal the No. 1 priority for USC,train.csv
Huskies are running with a limp,train.csv
Howell leads at Dunhill,train.csv
Pressure-packed SEC,train.csv
Paterno impressed by Purdue,train.csv
Duo holds fate of Man U,train.csv
Bradley won #39;t be disciplined,train.csv
Beating Oklahoma would be OK with the Longhorns,train.csv
Ravens' Lewis Suspended for Two Games (AP),train.csv
Hometown Boy Backe Gets Start for Astros (AP),train.csv
Paper: Strzelczyk Likely Had Breakdown (AP),train.csv
Frenzied fans pack Dome to see Twins,train.csv
Red Sox sweep Angels,train.csv
Cejka moves into contention in Las Vegas,train.csv
Cards Hope Morris Can Close Out Dodgers (AP),train.csv
Wimbledon Champ Sharapova Wins Japan Open (AP),train.csv
"Levi, Hall Share Champions Tour Lead (AP)",train.csv
Clipper offense takes spotlight,train.csv
BC High gets back on track,train.csv
Rams subdue Prep,train.csv
Jets ride second-half express,train.csv
Symonds anticipates potential classic race in Japan,train.csv
NFL: JAMAL #39;S HEADING FOR JAIL,train.csv
She told mom: I was raped,train.csv
Japanese GP escapes  #39;Ma-on #39; typhoon,train.csv
"No rest for Roger, Astros",train.csv
United States dominates short-course swimming worlds,train.csv
AL Playoffs: Ortiz finishes sweep,train.csv
Rossi sets record time,train.csv
"Dress for success, especially at your sentencing",train.csv
Carroll added to BAA field,train.csv
Harrington loses out,train.csv
US men win 800; Phelps injured,train.csv
Patriots beat up lowly Browns; Steelers extend win streak to 10,train.csv
Drivers say points penalty too harsh,train.csv
It #39;s USC and Oklahoma,train.csv
DONALD TRUMPS STUMBLING HOWELL,train.csv
England to attack Wales with 3-man strike-force,train.csv
Sweep Dreams Are Made Of This,train.csv
Rommedahl ensures local authority,train.csv
Twins Turn To Santana,train.csv
Jackson second to Leslie for MVP,train.csv
Phelps backs out of big race,train.csv
O #39;Connor turns down award,train.csv
"England to play Defoe, Rooney and Owen?",train.csv
Clean sweep Red Sox dispatch Angels and wait for possible rematch &lt;b&gt;...&lt;/b&gt;,train.csv
Center stage:  #39;A great moment for the Pac-10 #39;,train.csv
Growing pains,train.csv
FOOTBALL: NEWCASTLE TAKE RAP ON WOODY,train.csv
Australia close on victory,train.csv
Friday #39;s Sports In Brief,train.csv
Who are you guys and what have you done with Sox?,train.csv
U.S. Continues to Dominate Without Injured Phelps,train.csv
Novak knocks Hewitt out,train.csv
United fans wait for takeover news,train.csv
Michael Phelps Suffers Back Pain,train.csv
O #39;Connor won #39;t accept award,train.csv
Cal-USC notes: Sartz #39;s strength is his versatility,train.csv
Today #39;s Game Plan,train.csv
Donald moves in front at dunhill links championship,train.csv
Japanese Grand Prix moves on to Sunday,train.csv
Russian-Canadian Businessman to Start New F1 Team in 2006,train.csv
Radio adds a delay for drivers,train.csv
Rossi happy despite missing pole,train.csv
Cricket-Fired-up Australia close to victory in first Test,train.csv
National League Playoff Preview from The Sports Network,train.csv
Michael Phelps Forced To Withdraw From Swimming Championships,train.csv
"Mauresmo, Davenport win at Porsche GP",train.csv
Russia #39;s Maria Sharapova defeats Mashona Washington in Japan Open &lt;b&gt;...&lt;/b&gt;,train.csv
"Saturday, October 9th - 3:30 pm (et)",train.csv
Formula One race race spared from typhoon,train.csv
Bangladeshi Women Play Soccer Tournament (AP),train.csv
Williams Faces Paternity Suit (AP),train.csv
Dalembert Has More to Worry About Than NBA (AP),train.csv
"Finley, Walker Pay Big for New Teams (AP)",train.csv
SportsNetwork Game Preview,train.csv
Spirited Sox wear out Angels,train.csv
Astros #39; Bagwell busting out of October slump,train.csv
Braves' Thomson Leaves Game 3 (AP),train.csv
England too strong for Wales,train.csv
Sun edges Storm in Game One of WNBA Finals,train.csv
Japanese GP set to go ahead on Sunday,train.csv
Eriksson praises Beckham for killer goal,train.csv
Mauresmo survives in second round at Porsche Tennis Grand Prix,train.csv
Vogts remains optimistic,train.csv
Golf: Els rues missed putts at Dunhill Championship,train.csv
Becks get Sven #39;s full support,train.csv
Reaggravated injury forces Braves #39; Thomson out after four pitches,train.csv
England captain Beckham breaks a rib,train.csv
Former Twins scout Angelo Giuliani dies at 91,train.csv
Yellow Jackets Romp,train.csv
The Rocket Ready to Go on Short Rest (AP),train.csv
Beckham Breaks Rib As England Tops Wales (AP),train.csv
Vogts under pressure after Scotland loss at home to Norway,train.csv
Former Twins Scout Angelo Giuliani Dies (AP),train.csv
England Captain Beckham Breaks a Rib (AP),train.csv
Lady Lions Pull Upset,train.csv
Sharapova repeats as Japan Open champion,train.csv
"Bonds Trainer Says He Was Coerced, Threatened",train.csv
Smith Guides Eagles,train.csv
Beckham fractures rib,train.csv
Happy days are over again,train.csv
Ohio St. Buckeyes,train.csv
Beckham breaks rib in English victory,train.csv
Mauresmo vs. Davenport in Porsche GP final,train.csv
Seattle looks to kick up a Storm at home,train.csv
Soderling upsets Spadea to reach Lyon Open final,train.csv
"Mauresmo, Davenport Advance to Finals of Porche Grand Prix",train.csv
Anderson #39;s lawyer says he can #39;t get fair trial,train.csv
Liechtenstein Embarrass Portugal,train.csv
Sports: (2) Oklahoma 12 (5) Texas 0,train.csv
Wolverines comeback kids again,train.csv
Irish hero skips awards after horse fails test,train.csv
Michigan Edges Minnesota in Final Minutes (AP),train.csv
Jackson has a tough match,train.csv
Ireland holds host France 0-0 in qualifying,train.csv
"Soderling Upsets Spadea, Gains Lyon Final (AP)",train.csv
"Astros Beat Braves 8-5, Take 2-1 Series Lead",train.csv
Thompson to Take Over Spotlight from Injured Phelps,train.csv
Hernandez Uncertain About Return,train.csv
"In New England, It's Play, Win, Repeat",train.csv
Red River Shootout Awakens Oklahoma Defense (AP),train.csv
England blanks Wales as European qualifying continues,train.csv
Howell #39;s Long Eagle Has Him In Front At Dunhill,train.csv
"Beltran, Backe combine to push Braves to brink as Astros earn 8-5 &lt;b&gt;...&lt;/b&gt;",train.csv
Ortiz growing more popular in Boston,train.csv
Dream Weaver #39;s worst nightmare,train.csv
Bosnia holds rival Serbia to 0-0 draw,train.csv
World #39;s top swimmers tackle Olympic distances in shorter pools,train.csv
drivers #39; role in the big picture,train.csv
South Carolina Gamecocks,train.csv
Gallachers 66 is Old gold,train.csv
Slovenia stun Italy as Cesar cuts down Lippi,train.csv
Swiss Club Signs Halpern,train.csv
Baseball-Backe Pitches Astros to 2-1 Series Lead,train.csv
Peterson Powers Oklahoma Over Texas,train.csv
Clemens Ready to Make History for Astros,train.csv
Cardinals keep on cruising despite average starting pitching,train.csv
Sooners offense goes back in time,train.csv
Sports: (15) Wisconsin 24 (18) Ohio State 13,train.csv
Predictable Scots are punished by Iversen,train.csv
Tennessee Knocks Georgia from Unbeaten Ranks,train.csv
"No. 9 Purdue 20, Penn St. 13",train.csv
Beckham suffers rib fracture,train.csv
Beckham fires England,train.csv
Yankees Beat Twins to Win Playoff Series (AP),train.csv
Late Collapse Costs Twins Their Season (AP),train.csv
UPDATE 1-Mauresmo and Davenport to meet in Filderstadt final,train.csv
Oklahoma #39;s mastery of Texas borders on ridiculous,train.csv
Karl Malone Visits Lakers Training Camp (AP),train.csv
Dodgers Take 3-0 Lead Over Cardinals (AP),train.csv
Lehman Uses Long Putter to Lead Michelin (AP),train.csv
"Astros Make the Most of Their Home Field, and Atlanta Is the Victim",train.csv
Trojans Hang On to Spoil Stellar Day for Cal Quarterback,train.csv
Yankees Close Out Twins,train.csv
"Imoh, Hokies Nip Wake",train.csv
Jeffries Ready to Shine,train.csv
Francona Urges Injection,train.csv
Commander and Chief,train.csv
Kidd Changes Mind,train.csv
Gale force is with Luke,train.csv
"COL FB: Tennessee 19, Georgia 14",train.csv
"For USC, repeat road is tougher",train.csv
Socceroo hot-shots,train.csv
Lima pitches Dodgers past Cardinals,train.csv
"No. 17 Tennessee 19, No. 3 Georgia 14",train.csv
"Lima shuts down St. Louis, Morris gets no offensive help",train.csv
Schumacher grabs Japan pole,train.csv
One Man #39;s Opinion - Cal review,train.csv
Henne displays true leadership under pressure in winning drive,train.csv
Tennessee earns a little respect defeat of Georgia,train.csv
Morris Gets No Offensive Help From Cards (AP),train.csv
Texas Tech Gives Nebraska Worst Loss Ever (AP),train.csv
Rodriguez Scores Winning Run as Yankees Take Series,train.csv
"Thanks to Lima and Green, Dodgers Finally Have Some Life",train.csv
Donald Trumps Field,train.csv
United Tops Revolution,train.csv
It #39;s Lima Time as Dodgers shutout Cardinals,train.csv
Irish duo to reject Glazer #39;s 780m Man U bid,train.csv
National League Playoff Game Capsules,train.csv
Two New Jersey high school football players accused of raping &lt;b&gt;...&lt;/b&gt;,train.csv
Olympic horses get positive result for banned substances,train.csv
USC barely holds off California,train.csv
Defensive stand allows UNC to stun Wolfpack,train.csv
Harbhajan is confident of repeat Indian comeback,train.csv
Perfectly Imperfect,train.csv
National League Playoff Game Capsules,train.csv
Unbeaten Auburn gets squeezed out of Orange,train.csv
Domenech pleased with France despite dull performance,train.csv
"COL FB: NorCarolina 30, NC State 24",train.csv
No. 24 LSU Knocks Off No. 12 Florida 24-21 (AP),train.csv
Randall Rallies Tigers,train.csv
Lineup Shifts Pay Off,train.csv
England beat Wales at Old Trafford,train.csv
Tennis: Russian starlet Sharapova wows Asia with double title win,train.csv
Briton Donald takes lead in Links title chase,train.csv
Mauresmo reaches semifinals,train.csv
NCAA Game Summary - LSU at Florida,train.csv
Jordan: Ford decision was knife through the heart.,train.csv
"Houston tops Atlanta, leads 2-1",train.csv
Mauresmo v Davenport in final,train.csv
"MLB: Los Angeles 4, St. Louis 0",train.csv
Yankees face Red Sox next as expected,train.csv
Vogts: Scotland played so well,train.csv
Glazer may dump Man Utd chairman Gardner,train.csv
No. 1 Trojans prevail,train.csv
Aggies dim lights on Iowa State #39;s party,train.csv
Rooney rules as Beckham chips opponents,train.csv
Trojans eke out win over Bears,train.csv
Huskies sink UCF on final-play kick,train.csv
Yankees Advance in Major League Baseball Playoffs,train.csv
10 Chance of Rain,train.csv
ISU vs. A amp;M: By the Quarters,train.csv
On the verge of Cup spot,train.csv
ASTROS TOP BRAVES  NOW ROGER GETS STAGE,train.csv
Latest failure shows Brown starting to lose talent battle,train.csv
Baseball: Backe carries Astros to victory over Braves,train.csv
Goalkeeper Barthez helps France tie Ireland,train.csv
Tennessee stuns Georgia,train.csv
"Pathan, Harbhajan hold up Aussie victory push",train.csv
Iversen Penalty Sinks Ten Man Scotland,train.csv
Schumacher wins Japanese Grand Prix,train.csv
Clemens ready to step to fore,train.csv
They can #39;t turn down chance to turn corner,train.csv
Cal-USC An extraordinary show,train.csv
UF gets lesson in growing up,train.csv
October best,train.csv
Nothing rivals this bitter feud,train.csv
Cleanup crew proving most valuable,train.csv
Francona likely to keep winning roster intact,train.csv
Enjoying the view from the top,train.csv
Santos on a roll as well,train.csv
Stage is set for Patriots' 19th,train.csv
Williams may have opening,train.csv
Nicol needs someone to take charge,train.csv
Sun storming into Seattle,train.csv
Georgia Tech wrecks Terrapins' home run,train.csv
Seminoles survive a scare,train.csv
Bunch of TDs from Brady,train.csv
Victory makes balanced Crimson beam,train.csv
Michigan rallies by Gophers,train.csv
Alert Yale defense keeps Green winless,train.csv
Trojans are in a golden state,train.csv
Footnotes,train.csv
Oklahoma State unleashes offense,train.csv
Auburn improves to 6-0,train.csv
Purdue's win isn't pretty,train.csv
Anderson lifts UMass,train.csv
Maine holds on to strike it rich,train.csv
Donald surges to Dunhill lead,train.csv
Shawsheen masters Minuteman,train.csv
Special teams break loose to launch Xaverian,train.csv
Powerful Walpole runs past Milton,train.csv
Ray McNulty: Gators suffer crushing blow,train.csv
Defensive stand lets USC stay unbeaten,train.csv
Another Victory Defined by Jets' Staunch Defense,train.csv
WORLD CUP QUALIFYING 2006: US close to clinching berth in &lt;b&gt;...&lt;/b&gt;,train.csv
Schumacher Wins Japanese Grand Prix for 13th Victory of Season,train.csv
Gardenhire #39;s instincts are unreliable,train.csv
Lima #39;s stellar start keeps LA alive,train.csv
Shula likes Patriots #39; chances,train.csv
Madrid #39;s Beckham suffers broken rib,train.csv
Ireland hold France,train.csv
Glazer set to seize Man Utd,train.csv
SPORTS ON TV,train.csv
Australia launches Indian test campaign with thumping 217-run &lt;b&gt;...&lt;/b&gt;,train.csv
Nothing doing again for Texas,train.csv
Sightseek goes out in smashing style,train.csv
Stewart rips NASCAR #39;s penalty,train.csv
Standing tall at No. 1,train.csv
Not a perfect match,train.csv
McBride helps US knock off El Salvador,train.csv
Sooners stop at nothing,train.csv
What a Crew: Unbeaten streak reaches 17,train.csv
Theme of day: You Go Girl!',train.csv
Learning curves for new Celtics,train.csv
Golf course chef has a fine Ryder,train.csv
Novak wins Japan Open title,train.csv
"Davis, Badgers on good footing",train.csv
100 races and another points haul at BAR Honda,train.csv
Australia beat India,train.csv
"Earnhardt Jr. is high profile, for better or worse",train.csv
Rossi wins Malaysian Grand Prix,train.csv
"Georgia, Tennessee take about-faces",train.csv
The pits? Potty-talk points off!,train.csv
Judge dropped the ball on this one,train.csv
Beckham centre of attention,train.csv
Greene has no answers for offense,train.csv
Perfection through a single season a tougher standard,train.csv
Yankees-Sox again for ALCS,train.csv
Patriots march into today #39;s contest armed with 18 straight wins,train.csv
Yanks #39; win sets up series with Bosox,train.csv
Three pops and Thomson goes out,train.csv
STANFORD NOTEBOOK Just go away quietly? Not Stanford #39;s angry &lt;b&gt;...&lt;/b&gt;,train.csv
This Year's Giants Looking Like Last Season's,train.csv
McBride inspires US to victory,train.csv
"India vs Australia, First Test, Day 5",train.csv
Quakes keep playoff hopes alive,train.csv
McWilliams 15th in Malaysia,train.csv
Australia thrash India by 217 runs in first Test:,train.csv
Davenport Takes Filderstadt Title,train.csv
Soccer: United States Wins in Central America,train.csv
TACTICS PAY OFF FOR SVEN,train.csv
TAKEOVER ROUND UP PART 2,train.csv
 #39;Nats Play Rude Guests,train.csv
Clemens Aims for Astros' First Series Win (AP),train.csv
Teetering off the band wagon,train.csv
"Davenport Wins, Moves Closer to Top Spot (AP)",train.csv
No Irish magic -- just a big  #39;W #39;,train.csv
"NBA-Suns Scorch Trail Blazers, Kings Beat Celtics",train.csv
A BRAVE NEW ENGLAND,train.csv
Stanford drops the ball in loss,train.csv
Sweden #39;s Soderling clinches first ATP Tour title,train.csv
Schumacher dedicates Japan win to Bridgestone,train.csv
France given rough ride,train.csv
Making Things Difficult,train.csv
Schumi: All in a day #39;s work,train.csv
Webster Tells Scotland: Move On,train.csv
Michael Schumacher wins the Japanese Grand Prix,train.csv
"In the end, Trojans #39; defense is up to the test",train.csv
Australia sets world short course record in 400 medley relay,train.csv
Sharapova has burning desire to satisfy fans,train.csv
Elusive record gives Warne the boot,train.csv
Lenton ensures we don #39;t come up short,train.csv
"No. 1 USC, No. 2 Oklahoma Down Rivals (AP)",train.csv
Stewart Backs Earnhardt on NASCAR Penalty (AP),train.csv
Michael Schumacher Wins Japan GP (AP),train.csv
Beckham sours super strike,train.csv
Fans offside as tycoons target English clubs,train.csv
Phillip Island shapes as star #39;s crowning glory,train.csv
Gilchrist says Warne did the job,train.csv
"Yankees Take Series Over Twins; Dodgers, Astros Win (Update5)",train.csv
Skoko tells of Roos #39; resolve,train.csv
Paper: Ex-Steeler Likely Had Breakdown (AP),train.csv
Soderling Beats Malisse to Win Lyon Open (AP),train.csv
Sweden's Soderling Clinches First ATP Tour Title,train.csv
Beckham is facing lengthy lay-off,train.csv
Stoner #39;s luck turns with second win,train.csv
Thin bullpens have managers calling on closers earlier,train.csv
WC Qualifiers: No surprises in South America,train.csv
Schumacher Wins Japanese Grand Prix,train.csv
Rossi brings Yamaha closer to title with Malaysian Grand Prix &lt;b&gt;...&lt;/b&gt;,train.csv
Dent proof: Novak victorious in Tokyo,train.csv
Portugal blasted after draw with Liechtenstein,train.csv
Cricket: Aussie ecstasy Warne #39;s agony,train.csv
Italy remains calm after loss to Slovenia,train.csv
NFL Wrap: Manning Tosses Three TDs as Colts Win,train.csv
Heavyweight rivals are set to slug it out in ALCS,train.csv
He #39;s back,train.csv
"Beckham to resume light training soon, say Real",train.csv
Bombers not surprised,train.csv
to Qwest Field.,train.csv
St. Louis Rams,train.csv
Rutto Wins 2nd Straight Chicago Marathon (AP),train.csv
"R. Clemens, P",train.csv
Australia sets world short course record in 400 medley relay,train.csv
"Colts Deactivate Pollard, Vanderjagt (AP)",train.csv
Gallacher Scores First European Tour Win,train.csv
Venezuela pay price for daring to attack,train.csv
Davenport wins Porsche GP after injured Mauresmo quits,train.csv
Henry Acknowledges Irish Threat,train.csv
"Colts deactivate Pollard, Vanderjagt",train.csv
"After a pause, Schumacher wins again in Formula One",train.csv
NFL Game Preview,train.csv
Cal throws scare into USC Almost a special victory gt;,train.csv
Purdue jumps five spots to fifth,train.csv
Simms suffers shoulder injury,train.csv
Woods in No Hurry After His Marriage (AP),train.csv
Defense Comes Up Big for No. 5 Purdue (AP),train.csv
Wire Out for Bills; Jets' Strait Sidelined (AP),train.csv
Oblak Delighted With Slovenias Win,train.csv
Scot Gallacher Wins Maiden European Tour Title,train.csv
Australia crush India despite late resistance,train.csv
Monday Night a Crucial Game for Both Teams (AP),train.csv
Michigan Led by Fab Two: Henne and Hart (AP),train.csv
Beckham May Miss 6 Weeks With Cracked Rib,train.csv
Warne gets Gilchrist #39;s backing,train.csv
Rutto Wins 2nd Straight Chicago Marathon,train.csv
India lose first Test by 217 runs,train.csv
Patriots Get Record Win,train.csv
Notes: Garner not looking ahead,train.csv
National League Playoff Game Summary - Atlanta at Houston,train.csv
Gilchrist leaps to Warne #39;s defence,train.csv
Family Tragedy for Yankees Pitcher,train.csv
Gallacher clinches dunhill title,train.csv
Barber leads Giants over Cowboys,train.csv
"Colts 35, Raiders 14",train.csv
Gallacher scores first European Tour,train.csv
Yankees closer expected to play in ALCS,train.csv
New Orleans Saints,train.csv
Brazil fans invade pitch,train.csv
Streaking Giants Lasso Cowboys 26-10 (AP),train.csv
Braves force fifth game,train.csv
Davenport closes on top spot,train.csv
Carroll leads Aussie charge in USA,train.csv
Patriots Get NFL-Record 19th Straight Win: NFL Week 5 (Update1),train.csv
Braves Beat Astros 6-5 to Set Up Atlanta Finale,train.csv
Atlanta Forces Game 5,train.csv
"NFL: Tampa Bay 20, New Orleans 17",train.csv
Vikings Sack Texans 34-28 in Overtime (AP),train.csv
Gallacher #39;s wedge shot wraps up  #39;dream #39; title,train.csv
Novak triumphs in Japan Open,train.csv
Win gives tourists bigger edge,train.csv
"USC, Oklahoma in driver #39;s seat",train.csv
Pats set NFL record with 19th straight win,train.csv
Simms suffers shoulder injury; Griese leads Bucs to win,train.csv
"MLB: Atlanta 6, Houston 5",train.csv
Schumi back to winning at Japanese GP,train.csv
Real Want Beckham Back in Training,train.csv
Culpepper #39;s fifth TD pass lassos Texans in OT,train.csv
No. 2 Oklahoma uses Texas game to show improvement,train.csv
NFL Wrap: Patriots Win Record 19th Straight,train.csv
Schumacher home and dry,train.csv
"Braves Beat Astros 6-5, Set Up Atlanta Finale",train.csv
Wayward Warne delays Australia,train.csv
Giants already match win total from last season,train.csv
Fiedler injured in another Miami loss,train.csv
Undefeated Jets Thwart Bills on Late Kick (AP),train.csv
Chargers Pass by Jaguars 34-21 (AP),train.csv
Gallacher clinches dunhill title,train.csv
"Red Sox, Yankees Get Wanted Matchup (AP)",train.csv
Australian Stolz Hits Title Jackpot in Las Vegas,train.csv
"Red Sox and Yankees, the matchup they wanted",train.csv
WORLD CUP QUALIFIER,train.csv
Gallacher beats McDowell in playoff for first European Tour win,train.csv
Nebraska Tries to Forget 70-10 Flogging (AP),train.csv
By any means necessary,train.csv
Sports: Broncos 20 Panthers 17,train.csv
Cosgrove wants Huskers to put loss behind them,train.csv
Delhomme at head of QB Class of  #39;97,train.csv
Gallacher hits big time with perfect timing,train.csv
 #39;Must-win #39; nothing new for Astros,train.csv
Vick looks sick -- in a bad way -- vs. motivated Lions D,train.csv
Andre Stolz holds on to win first title at Las Vegas tournament,train.csv
"Broncos 20, Panthers 17",train.csv
49ers Nudge Cardinals 31-28 in Overtime (AP),train.csv
Symonds philosophical after tough race in Japan,train.csv
Rivera Suffers Losses,train.csv
Stolz wins Michelin Championship,train.csv
Red Sox out to make history,train.csv
Will Leftwich coast on Left Coast?,train.csv
Gallacher scores first European Tour win,train.csv
Lions hand Falcons first loss,train.csv
Brees throws two touchdown passes to lead Chargers past Jaguars 34 &lt;b&gt;...&lt;/b&gt;,train.csv
NFL Game Preview,train.csv
Bucs Use All They Have For Win,train.csv
"Injury forces Mauresmo to forfeit final, Soderling win in Lyon",train.csv
San Francisco 49ers,train.csv
Dodgers Lead Cardinals 1-0 After One,train.csv
Niners LB Peterson Tears Achilles' Tendon (Reuters),train.csv
Baseball: Smoltz sizzles as Braves force deciding game,train.csv
Stolz hits title jackpot in Las Vegas,train.csv
Yankees could be without Rivera early in ALCS,train.csv
Rossi takes imperative victory at Sepang,train.csv
Golf Capsules,train.csv
Yankees Could Be Without Rivera Early in ALCS (Reuters),train.csv
Niners LB Peterson Tears Achilles' Tendon,train.csv
The Relentless Patriots Reach a Magic Number,train.csv
Playoff Capsules,train.csv
Carroll leads Aussie swim charge,train.csv
Lampard strikes as England cruise past Wales,train.csv
Patriots set unofficial record with win,train.csv
Yankees Could Be Without Rivera Early In ALCS,train.csv
Lions improve to 2-0 on the road,train.csv
Quarter-by-quarter updates,train.csv
Brady and Pats do enough to win,train.csv
Stolz turns it around at Michelin Championship,train.csv
Schumacher wins Japanese Grand Prix:,train.csv
Five Keys to the Game,train.csv
Nelson tops Irwin for playoff win,train.csv
Family Tragedy Sends Rivera Home to Panama,train.csv
Nallen rolls to record win,train.csv
Gallacher savours maiden victory,train.csv
Barrichello wrecks Coulthard #39;s hopes,train.csv
Stolz strikes it rich with first victory in Las Vegas,train.csv
Lehman leads at Michelin Championship,train.csv
"Hello, Neumann: It #39;s Been Six Years",train.csv
Comeback for ages provides win to savor,train.csv
"Jets not stylish, but look pretty enough at 4-0 as Pats loom",train.csv
Ravens Beat Redskins 17-10 on Big Plays (AP),train.csv
Patriots Finally Acknowledge the Streak (AP),train.csv
Heat Loses to Rockets but Shaq Dominates (AP),train.csv
Sports: Cardinals 6 Dodgers 2 (Cardinals win series 3-1),train.csv
Peterson lost for season with torn Achilles #39; tendon,train.csv
SCHUMACHER MAKES ANOTHER MARK ON HISTORY,train.csv
"Cardinals Win Playoff Series, Braves Force Game 5 (Update2)",train.csv
Brady Helps Patriots Win Record 19th Straight (Reuters),train.csv
Warriors Beat Kings in Preseason Opener (AP),train.csv
Pats streak past Miami for record win,train.csv
Pujols Hits Three-Run Homer for Cardinals,train.csv
Brady Helps Patriots Win Record 19th Straight,train.csv
"With Precision and Power, Cardinals Stop the Dodgers",train.csv
Cardinals Take Series,train.csv
Dolphins off to worst start since first season,train.csv
Davenport #39;s default title,train.csv
Novak clinches AIG title,train.csv
Rivera Relatives Die in Accident at Pitcher #39;s Panama Pool,train.csv
Cavaliers move up to No. 6 in football polls,train.csv
Rams refused to give up,train.csv
Ex-NL star Caminiti dead at 41,train.csv
Rivera tends to tragedy: Two relatives die at his Panama estate,train.csv
Stephen Dunn/Getty Images,train.csv
Redskins Are Dealt Another Blow,train.csv
"Jets: Clearly, Chrebet is happy",train.csv
Jets remain unbeaten,train.csv
"MLB: St. Louis 6, Los Angeels 2",train.csv
"Braves win in Houston, force Game 5",train.csv
Seattle forces decisive Game 3,train.csv
Stolz became first-time winner on PGA Tour,train.csv
Lima gets do-or-die start in Game 3,train.csv
New England #39;s win streak hits 19,train.csv
Hanson up to five gold medals,train.csv
Owen has a point to prove warns Eriksson,train.csv
News Items In Brief,train.csv
UF Killer Instinct Missing,train.csv
Taking mound on short rest no big deal to Oswalt,train.csv
NFL Preview: NFL Preview,train.csv
Capsule preview: St. Louis at Seattle,train.csv
Clayton enjoys homecoming,train.csv
It doesn #39;t get any better,train.csv
"Ken Caminiti, 41, Found Dead in the Bronx",train.csv
Complete collapse,train.csv
Trailing by 16 points no problem for Rattay,train.csv
I won #39;t quit says defiant Coulthard,train.csv
"Neumann, 38, gets first LPGA win in six years GOLF",train.csv
Bottom line: Boston believes,train.csv
"Issues for Ravens, Redskins are front and behind center",train.csv
Shaquille O #39;Neal scores 17 points in Heat exhibition debut,train.csv
Storm force decider,train.csv
No Laughing Matter,train.csv
Neumann Hits Mark,train.csv
Caminiti Dies at 41,train.csv
Cardinals Win Playoff Series From Dodgers; Braves Force Game 5,train.csv
Astros #39; leads slip away,train.csv
"Notebook: For Peppers, it #39;s the long and short of it",train.csv
Shaq makes Heat debut,train.csv
"As promised, party was quite subdued",train.csv
Seems that it may be time for credit check to be run,train.csv
Rivera relatives killed in Panama,train.csv
Cardinals show Dodgers door,train.csv
Former MVP Caminiti dead,train.csv
Outing hurt so good for Dillon,train.csv
Coach was in on the pass game,train.csv
Mistakes keep surfacing for Dolphins,train.csv
Welker put his best foot forward in emergency,train.csv
Developing nose for ball,train.csv
A pick-me-up at QB,train.csv
Seahawks stunned in OT,train.csv
"At 4-1, they just might be Giants",train.csv
Pool is much less crowded,train.csv
UNH topples Saints,train.csv
Schumacher again finds victory lane,train.csv
Yankees braced for circus known as dysfunctional Red Sox,train.csv
Lewis helps Ravens grind down Redskins,train.csv
Irish duo  #39;to sell #39; Man Utd stake at 310p to Glazer,train.csv
Patriots ride defense to 19th straight victory,train.csv
Lucky 13 for Schumacher as he breezes to victory,train.csv
"Giants 26, Cowboys 10",train.csv
St. Louis puts end to LA #39;s upset hopes,train.csv
England can run away with it,train.csv
Rossi king of Sepang !,train.csv
Picking on the rookie,train.csv
Waiting and hoping,train.csv
Skins #39; house of horrors,train.csv
Stolz scores first tour win at Vegas,train.csv
Starting rotation might get a makeover for next round,train.csv
F1: Button has his sights on victory,train.csv
 #39;Battle not over #39; but Rossi on the brink.,train.csv
"Jets 16, Bills 14",train.csv
"Ravens 17, Redskins 10",train.csv
Tragedy touches a life near-perfect,train.csv
"Rams 33, Seahawks 27, OT",train.csv
Giants men among  #39;Boys,train.csv
"England 2, Wales 0",train.csv
Dodgers at a loss without pitching to beat St. Louis,train.csv
"Ken Caminiti, 1996 NL MVP, Dies At Age 41",train.csv
UPDATE 1-Australia #39;s Miller dies aged 84,train.csv
Schu prefers three day weekend,train.csv
Neumann wins first LPGA title in 6 years,train.csv
"This is nice, but Cards not yet done",train.csv
Yanks fans desperate for tickets,train.csv
"Former MVP Caminiti, 41, dies in Bronx hospital",train.csv
"Keith Miller, Australia #39;s Best All-Round Cricketer, Dies at 84",train.csv
Sven:  #39;It #39;s three strikers or Wright-Phillips #39;,train.csv
It #39;s a Giant difference,train.csv
"Patriots at 19, counting",train.csv
Nobody catches Tomescu-Dita this time,train.csv
Kenyans go 1-2 in a wild finish,train.csv
No deficit is too large for Nelson,train.csv
Cards earn respect the old-fashioned way,train.csv
Henry rebuts critics,train.csv
Former MVP Caminiti Dies of Heart Attack at 41,train.csv
Dallas done in by errors; Parcells: We #39;re just stupid,train.csv
Who should replace Beckham?,train.csv
No Svet: Tomescu-Dita coasts to marathon win,train.csv
Lions hand Falcons first loss,train.csv
A hero to generations of Australians,train.csv
Former MVP Caminiti Dies of Heart Attack at 41,train.csv
SC stays appointment of Justice Mohan,train.csv
Hey 19 -- Pats can #39;t lose Team stumbles but sets NFL win mark,train.csv
"Sports: GM, agent, say Rivera will be available Tuesday",train.csv
Adams quits Leicester,train.csv
Court reinstates Indian board officials,train.csv
NFL: Seattle-St. Louis UNDER 43,train.csv
