_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category_:confidence	created_at	id_str	rownames	please_choose_a_category_	text		
1830763655	FALSE	finalized	3	7/26/2018 11:41:32	0.6648	Fri May 06 13:15:44 +0000 2016	",728573968341340160,"	7691	noneyewitness	that Canada wildfire is crazy		
1830763622	FALSE	finalized	3	7/26/2018 11:25:43	1	Fri May 06 12:41:54 +0000 2016	",728565450729086976,"	5530	noneyewitness	"Fort McMurray Wildfire in Alberta Grows, Firefighters Hope for Rain - https://t.co/f2CrsJiPnJ: NBCNews.comFort... https://t.co/giVskoQQvq"		
1830763370	FALSE	finalized	3	7/26/2018 13:23:57	0.6647	Sat May 07 08:00:50 +0000 2016	",728857108544884736,"	50928	noneyewitness	Huge sadness for the loss of newly born wildlife in these woods to fragile to run or fly away. https://t.co/OvIlQ32qjL		
1830764276	FALSE	finalized	3	7/26/2018 12:20:55	1	Tue Oct 10 20:07:43 +0000 2017	",917844113193660416,"	14671	noneyewitness	Climatologist explains why  the conditions are primed for fire  in California https://t.co/5lD5c6GIX6		
1830763092	FALSE	finalized	3	7/26/2018 10:46:41	1	Sat May 07 01:10:44 +0000 2016	",728753901030117376,"	38654	noneyewitness	"Canadian convoy begins, hoping to flee wildfire zone... #News #Phoenix #Phx https://t.co/AgbR9PgQs9"		
1830764000	FALSE	finalized	3	7/26/2018 10:52:53	1	Fri May 06 20:05:15 +0000 2016	",728677023682416640,"	25547	noneyewitness	"Labatt brewing water to help those affected by Fort McMurray wildfire Labatt is sending at least 200,000 cans of ... https://t.co/zCM9gj0f2l"		
1830764790	FALSE	finalized	3	7/26/2018 11:51:14	0.6122	Wed Oct 11 01:59:48 +0000 2017	",917932715306913792,"	33111	noneyewitness	this just breaks my heart. I just pray for all those affected by the fire &amp; those fighting the fire. my heart goes  https://t.co/mijPigEUep		
1830765072	FALSE	finalized	3	7/26/2018 11:41:32	1	Wed Oct 11 12:02:29 +0000 2017	",918084387656396800,"	67636	noneyewitness	"More evacuations were ordered on Tuesday evening as wildfires raged across California, killing at least 17 people  https://t.co/76u3ZrIARK"		
1830764376	FALSE	finalized	3	7/26/2018 12:26:45	0.6736	Tue Oct 10 21:30:01 +0000 2017	",917864821768429568,"	23984	noneyewitness	At least 13 people have died in intense wildfires that have destroyed thousands of buildings in Northern California: https://t.co/nnjO7XuRGg		
1830764188	FALSE	finalized	3	7/26/2018 12:36:33	0.6424	Tue Oct 10 19:02:53 +0000 2017	",917827795006320640,"	5421	noneyewitness	'Severe Smoke' Impacting Entire Bay Area From Multiple Wildfires https://t.co/qxHlNDN9Mt		
1830764959	FALSE	finalized	3	7/26/2018 12:08:28	1	Tue Oct 10 19:11:25 +0000 2017	",917829942133575681,"	6839	noneyewitness	"Smoke, wildfires damage California's famed wine country https://t.co/EuYrde8eCe https://t.co/D3bQfq6l7Z"		
1830764155	FALSE	finalized	3	7/26/2018 11:06:27	1	Tue Oct 10 18:21:26 +0000 2017	",917817364334362624,"	2952	noneyewitness	*CBSNews *PressSec God bless California right now with those wildfires		
1830764831	FALSE	finalized	3	7/26/2018 12:00:09	0.6222	Wed Oct 11 01:12:43 +0000 2017	",917920866184417288,"	28558	noneyewitness	In pictures: Deadly wildfires ravage California s wine country https://t.co/7DFKZ1MCxQ via CNNPhotos https://t.co/4rjuJVEZyV		
1830764722	FALSE	finalized	3	7/26/2018 12:13:36	1	Tue Oct 10 19:56:08 +0000 2017	",917841195098951681,"	13050	noneyewitness	'17 large wildfires' burning through California https://t.co/ZrCEbYDyhv https://t.co/FJdeosMkd1		
1830764957	FALSE	finalized	3	7/26/2018 12:29:32	0.6885	Tue Oct 10 19:11:21 +0000 2017	",917829924756480000,"	6826	noneyewitness	Trump lets the people suffer in #PuertoRico &amp; is ignoring the #CaliforniaWildfires because he picks &amp; chooses who h  https://t.co/q2T8A9SU3w		
1830763410	FALSE	finalized	3	7/26/2018 11:38:34	1	Sat May 07 09:43:16 +0000 2016	",728882886850560000,"	53501	noneyewitness	The Canadian Red Cross has a page to help evacuees from the terrible #FortMcMurray wildfire... https://t.co/FBeJmiFl7R via *EllenPage		
1830764407	FALSE	finalized	3	7/26/2018 10:47:05	1	Tue Oct 10 21:52:49 +0000 2017	",917870558636732416,"	26532	noneyewitness	"Our hearts are with those affected by the wildfires of Orange Country and Northern California! Wineries, homes,... https://t.co/jAFvFlnBDu"		
1830764245	FALSE	finalized	3	7/26/2018 10:45:42	1	Tue Oct 10 19:48:30 +0000 2017	",917839275839885313,"	12096	noneyewitness	Wildfires are endangering parts of California's $2 billion weed industry https://t.co/SkCdTXQrdn https://t.co/CsItEcATSa		
1830764023	FALSE	finalized	3	7/26/2018 12:05:30	1	Fri May 06 22:04:11 +0000 2016	",728706956563636224,"	31231	noneyewitness	All wildfire evacuees are required to check in at the North Peace Arena in Fort St. John. Contact them at 250-794-3310. #yxj #BCwildfire		
1830764384	FALSE	finalized	3	7/26/2018 10:49:29	1	Tue Oct 10 21:32:17 +0000 2017	",917865392957218817,"	24338	noneyewitness	"Terrifying photos show deadly wildfires rampaging across California, fed by wicked winds -   https://t.co/BFA7TL5zPO https://t.co/G0wp9ShmAt"		
1830763621	FALSE	finalized	3	7/26/2018 11:04:02	1	Fri May 06 12:41:37 +0000 2016	",728565381774729216,"	5519	noneyewitness	Omega block behind searing heat inflaming Fort McMurray wildfire https://t.co/0frT6yEhJ3		
1830763749	FALSE	finalized	3	7/26/2018 12:29:04	0.6415	Fri May 06 15:00:03 +0000 2016	",728600218619531264,"	12278	noneyewitness	Some stunning pictures and video: 'Wildfire empties Fort McMurray | Fort McMurray Today' https://t.co/LQpYcoP003 #ymmfire #x7n		
1830763434	FALSE	finalized	3	7/26/2018 13:23:09	1	Sat May 07 10:31:55 +0000 2016	",728895126639136768,"	54752	noneyewitness	BBC News - Canada wildfire: Images show Fort McMurray devastation https://t.co/qdDUr0iDHe		
1830764763	FALSE	finalized	3	7/26/2018 11:30:11	0.6629	Tue Oct 10 20:00:10 +0000 2017	",917842211538067456,"	13623	noneyewitness	How California's firestorm spread so mind-bogglingly fast https://t.co/dRlDLilXOY		
1830763647	FALSE	finalized	3	7/26/2018 11:11:10	0.7115	Fri May 06 13:13:45 +0000 2016	",728573467696619523,"	7607	noneyewitness	The wildfire in Fort Mcmurray is like I live in Livingstone then there's a wildfire North of Northern Province #Zambia #Alberta #Perspective		
1830764302	FALSE	finalized	3	7/26/2018 12:27:04	1	Tue Oct 10 20:19:53 +0000 2017	",917847171466235904,"	15925	noneyewitness	The wildfires in California might have something to do with the earth &amp; how it changes over centuries &amp; maybe even human impact. Idk tho....		
1830763560	FALSE	finalized	3	7/26/2018 11:34:04	1	Fri May 06 11:00:05 +0000 2016	",728539830196441090,"	1900	noneyewitness	Local Agencies Work Together in Wildfire Training at Camp Pendleton *nbcsandiego *meganNBC https://t.co/qi2FjvLn5h		
1830764512	FALSE	finalized	3	7/26/2018 10:41:56	1	Wed Oct 11 03:30:42 +0000 2017	",917955592601460737,"	41195	noneyewitness	California fires: Scores missing as death toll rises to 15 - About 150 people are unaccounted for in wildfires ... https://t.co/qgISELCbl9		
1830764045	FALSE	finalized	3	7/26/2018 11:15:48	1	Sat May 07 00:04:39 +0000 2016	",728737270786838529,"	36172	noneyewitness	HuffingtonPost: Live: Canadian community opens its doors to people fleeing the raging #FortMcMurray wildfire https://t.co/8ZSsxHxbIj		
1830764228	FALSE	finalized	3	7/26/2018 11:32:36	1	Tue Oct 10 19:42:28 +0000 2017	",917837755891240960,"	11232	noneyewitness	Medtronic evacuates California facilities because of wildfires Via StarTribune https://t.co/2OD5LgBDgd https://t.co/gDyE7hVyab		
1830763387	FALSE	finalized	3	7/26/2018 11:37:20	0.6667	Sat May 07 08:36:18 +0000 2016	",728866033226895360,"	51468	noneyewitness	"Canada Wildfire Updated: Blazes In Fort McMurray, Alberta, Knocked Out O.. Related Articles: https://t.co/hNjobzQVEP"		
1830764716	FALSE	finalized	3	7/26/2018 12:13:58	1	Tue Oct 10 19:50:36 +0000 2017	",917839801822322688,"	12374	noneyewitness	"MSNBC 12:49pm HOSPITALS EVACUATED AS WILDFIRES CHAR THOUSANDS OF ACRES AT LEAST 15 DEAD, DOZENS MISSING, IN CALIFORNIA..."		
1830764882	FALSE	finalized	3	7/26/2018 11:10:10	1	Tue Oct 10 18:12:13 +0000 2017	",917815046335455232,"	2454	noneyewitness	California wildfires: Residents find devastation in Santa Rosa https://t.co/Z3vBuTEaAf		
1830764123	FALSE	finalized	3	7/26/2018 12:28:56	1	Tue Oct 10 16:48:39 +0000 2017	",917794014115573761,"	640	noneyewitness	Crazy to think that the earth is just catching on fire in California		
1830764911	FALSE	finalized	3	7/26/2018 12:00:14	1	Tue Oct 10 18:54:36 +0000 2017	",917825708793188352,"	4003	noneyewitness	"Those affected by the wildfires in California, you are in our hearts and prayers. Thank you to the first responders  https://t.co/37Pwii4vhk"		
1830763360	FALSE	finalized	3	7/26/2018 11:24:49	1	Sat May 07 07:44:01 +0000 2016	",728852876148248576,"	50656	noneyewitness	Evacuations Continue in Wildfire-Struck Alberta https://t.co/5A9M7MAf7j		
1830763756	FALSE	finalized	3	7/26/2018 12:23:23	0.6662	Fri May 06 15:00:25 +0000 2016	",728600310839689216,"	12291	noneyewitness	Rex Murphy | Fort McMurray Wildfire https://t.co/v0Z6ry8Owv		
1830763087	FALSE	finalized	3	7/26/2018 10:59:48	0.6612	Sat May 07 01:06:41 +0000 2016	",728752882317545472,"	38548	noneyewitness	Blue Jays create auction for wildfire victims: The Blue Jays have created a special auction of memorabilia wi... https://t.co/TKNxgLtOea		
1830763700	FALSE	finalized	3	7/26/2018 11:23:58	1	Fri May 06 14:24:16 +0000 2016	",728591214199635968,"	10879	noneyewitness	"https://t.co/hag5JFBES9 #WeAreTheNews #LFC #Reuters #RT Helicopters, trucks set to remove thousands north of Can  https://t.co/GdTVRIAAMe"		
1830763687	FALSE	finalized	3	7/26/2018 11:23:40	0.6477	Fri May 06 14:07:56 +0000 2016	",728587101327888385,"	10079	noneyewitness	Does PM Trudeau have the guts to show up today to show support? Scared of smoke and fire?  https://t.co/pCOn7qfrPr		
1830763564	FALSE	finalized	3	7/26/2018 11:46:20	1	Fri May 06 11:11:17 +0000 2016	",728542646285701120,"	2307	noneyewitness	"Homes in Alberta Reduced to Rubble in Aftermath of Wildfire, Leaving Thousands Displaced https://t.co/QUm5f1iTOi"		
1830764411	FALSE	finalized	3	7/26/2018 11:37:19	1	Tue Oct 10 21:53:00 +0000 2017	",917870604685942784,"	26548	noneyewitness	*JuddLegum Trump is disrespecting the flag by ignoring Americans who are victims of California fire disaster. #NapaFire		
1830765093	FALSE	finalized	3	7/26/2018 11:23:53	0.698	Wed Oct 11 11:59:04 +0000 2017	",918083527035490304,"	67420	noneyewitness	Mr Trump. California is on fire. Might want to look into that one. Maybe a thoughts &amp; prayers tweet? Just a thought. https://t.co/NpTIIkThFT		
1830764118	FALSE	finalized	3	7/26/2018 12:28:45	1	Tue Oct 10 16:41:34 +0000 2017	",917792231288958977,"	400	noneyewitness	Southern California wildfire remains active https://t.co/vfcuBfZLLT		
1830763277	FALSE	finalized	3	7/26/2018 13:22:09	0.68	Sat May 07 06:32:19 +0000 2016	",728834832848031744,"	49007	noneyewitness	#marketing Strangers help bride get new dress after hers was lost in massive wildfire https://t.co/4OyVTEGgdi		
1830764855	FALSE	finalized	3	7/26/2018 11:24:51	1	Wed Oct 11 03:21:34 +0000 2017	",917953292734517250,"	40389	noneyewitness	Unprecedented California wildfires kill 10 people and destroyed at least 1500 homes thus far.... https://t.co/TAkto9W5uO		
1830764339	FALSE	finalized	3	7/26/2018 12:25:10	1	Tue Oct 10 21:02:46 +0000 2017	",917857964668719104,"	21051	noneyewitness	This is insane! ёЏ  њOver 100 people missing after massive California wildfires ќ  https://t.co/VE93nLpWtr		
1830763141	FALSE	finalized	3	7/26/2018 10:06:27	1	Sat May 07 03:22:16 +0000 2016	",728787002536034304,"	42753	noneyewitness	Here some News Canada wildfire evacuees head south amid warnings fire could double in size: Heli... https://t.co/NnjoyeHHlW That's all !		
1830764937	FALSE	finalized	3	7/26/2018 10:51:57	1	Tue Oct 10 19:10:30 +0000 2017	",917829710524014592,"	6684	noneyewitness	"Henry Cejudo Burns Right Foot, Loses Olympic Gold Medal in California Wildfire Evacuation - https://t.co/NbkVO2FFap"		
1830763804	FALSE	finalized	3	7/26/2018 11:34:53	1	Fri May 06 16:36:12 +0000 2016	",728624416972627968,"	17073	noneyewitness	National Weather Service confirms smoke from Alberta wildfire over SE Michigan. I took this pic at 12:15 .*wdet https://t.co/pua5PyScVZ		
1830764933	FALSE	finalized	3	7/26/2018 11:30:43	1	Tue Oct 10 19:08:03 +0000 2017	",917829095924346881,"	6407	noneyewitness	"Officials say more than 2,000 homes and businesses destroyed, 13 dead in California wine country wildfires.  *AP"		
1830764956	FALSE	finalized	3	7/26/2018 12:33:00	1	Tue Oct 10 19:11:05 +0000 2017	",917829859350519808,"	6780	noneyewitness	"California wildfires hit wine country, burning hotels and threatening vineyards https://t.co/Or2vxMRL8d https://t.co/HMV7xzpjwd"		
1830763382	FALSE	finalized	3	7/26/2018 11:07:30	1	Sat May 07 08:35:00 +0000 2016	",728865707258216449,"	51452	noneyewitness	"I can't imagine how this felt - Security, traffic cameras record chilling advance of Canada wildfire https://t.co/mrDxb271E5"		
1830763140	FALSE	finalized	3	7/26/2018 09:43:30	0.7	Sat May 07 03:22:15 +0000 2016	",728787000619245568,"	42752	noneyewitness	Breaking News Canada wildfire evacuees head south amid warnings fire could double in size: Helicopter... https://t.co/nqKOUvzdeA The End		
1830763424	FALSE	finalized	3	7/26/2018 11:38:25	1	Sat May 07 10:21:48 +0000 2016	",728892583355813888,"	54503	noneyewitness	"In Alberta's Heartland, Wildfire Forces Thousands To Flee https://t.co/LJumcBvirj"		
1830763906	FALSE	finalized	3	7/26/2018 11:49:44	1	Fri May 06 17:38:43 +0000 2016	",728640149781782528,"	19806	noneyewitness	"Canada: Massive wildfire in the heart of oil land, evacuation of thousands by air https://t.co/KVv2zCNMq5 #hamburg #health #australia"		
1830764860	FALSE	finalized	3	7/26/2018 12:01:16	1	Tue Oct 10 19:49:32 +0000 2017	",917839537103020032,"	12248	noneyewitness	"MSNBC 12:48pm AT LEAST 15 DEAD, DOZENS MISSING, IN CALIFORNIA WILDFIRES"		
1830765079	FALSE	finalized	3	7/26/2018 11:35:28	1	Wed Oct 11 11:58:14 +0000 2017	",918083317509033984,"	67379	noneyewitness	Image: Wildfires running amok in California https://t.co/FPFmUqY7P8 #Heatwave #Wildfires https://t.co/Y7V8sYpDhw		
1830763562	FALSE	finalized	3	7/26/2018 12:26:25	1	Fri May 06 11:06:23 +0000 2016	",728541412879433728,"	2087	noneyewitness	Wildfire evacuations continue in Canada after Fort McHenry's 80-thousand residents were forced to flee https://t.co/vQxYMegPzb		
1830764770	FALSE	finalized	3	7/26/2018 12:20:07	1	Tue Oct 10 20:22:57 +0000 2017	",917847944409309185,"	16236	noneyewitness	"Top story: 100+ reported missing in Sonoma County wildfires | The Sacramento Bee https://t.co/zpM4xG9L4B, see more https://t.co/xyNeXEXFNM"		
1830763865	FALSE	finalized	3	7/26/2018 12:18:10	1	Fri May 06 17:36:09 +0000 2016	",728639504337149952,"	19692	noneyewitness	Canadian Red Cross has raised $30 million in support of Fort McMurray wildfire. https://t.co/VQWPz7cvbp		
1830763331	FALSE	finalized	3	7/26/2018 12:00:09	1	Sat May 07 06:55:03 +0000 2016	",728840551907233792,"	49517	noneyewitness	Eco-terrorists plot? Second wildfire in Canada near an oil &amp; gas operation in BC: New Alert for people in Can... https://t.co/yBxiH0vksi		
1830764273	FALSE	finalized	3	7/26/2018 11:53:05	1	Tue Oct 10 20:07:37 +0000 2017	",917844086161276935,"	14658	noneyewitness	Ashes and stinging smoke mark devastation in wine country https://t.co/PRafJKmLLv		
1830764623	FALSE	finalized	3	7/26/2018 12:03:02	1	Wed Oct 11 02:25:13 +0000 2017	",917939113436811264,"	35477	noneyewitness	Before and after images show devastation of California wildfires: As many as a dozen  https://t.co/TOUDmpTeuT		
1830763191	FALSE	finalized	3	7/26/2018 12:34:44	0.3507	Sat May 07 05:06:51 +0000 2016	",728813321051201536,"	46965	noneyewitness	So very sad! My heart goes out to all those affected by this massive fire.  Ј0 ў2 https://t.co/gYDxDSNKbN		
1830763128	FALSE	finalized	3	7/26/2018 10:37:42	1	Sat May 07 02:39:42 +0000 2016	",728776290858348544,"	41560	noneyewitness	#Moscow #SaintPetersburg Fort McMurray wildfire continues to spread https://t.co/VIkUU6oDsP		
1830765019	FALSE	finalized	3	7/26/2018 11:59:34	1	Tue Oct 10 19:57:10 +0000 2017	",917841456810872832,"	13209	noneyewitness	"brk At least 15 people have died in California wildfires, state fire agency director says https://t.co/HW7zdOuVmr https://t.co/4tXJbbTa1y"		
1830764563	FALSE	finalized	3	7/26/2018 11:30:04	1	Wed Oct 11 07:08:41 +0000 2017	",918010447227387905,"	56561	noneyewitness	"California wildfire evacuees just want to ""go home"" -- if they have a home still standing https://t.co/jSSg5QuJbn"		
1830764220	FALSE	finalized	3	7/26/2018 11:53:19	0.686	Tue Oct 10 19:39:04 +0000 2017	",917836899410235392,"	10693	noneyewitness	"Smoke and flame rise from the Hilton Sonoma Wine Country during the Tubbs Fire in Santa Rosa, California https://t.co/CngMTiCHaT"		
1830763919	FALSE	finalized	3	7/26/2018 11:27:43	1	Fri May 06 17:40:04 +0000 2016	",728640486013992960,"	19858	noneyewitness	Slave Lake wildfire evacuee offers words of advice to Fort McMurray residents https://t.co/OoQGltb8aS #FortMacFire		
1830763200	FALSE	finalized	3	7/26/2018 10:48:42	1	Sat May 07 05:15:58 +0000 2016	",728815617810173952,"	47220	noneyewitness	Officials fear massive Alberta wildfire could double in size - Daily Mail https://t.co/mJDjrayxH9		
1830765116	FALSE	finalized	3	7/26/2018 12:42:47	1	Wed Oct 11 05:53:38 +0000 2017	",917991563644620801,"	52174	noneyewitness	The Latest: Southern California fire 40 percent contained https://t.co/vDjzVvddoU		
1830763449	FALSE	finalized	3	7/26/2018 12:05:18	1	Sat May 07 11:13:15 +0000 2016	",728905528575856640,"	55720	noneyewitness	Hero on horseback gets her animals out of path of Canadian wildfire - https://t.co/3TnFxPJg80 https://t.co/69fUJSccPs		
1830764233	FALSE	finalized	3	7/26/2018 11:38:47	1	Tue Oct 10 19:47:58 +0000 2017	",917839142880468994,"	12010	noneyewitness	Slideshow: Ten intense photos from the California wildfires &gt;&gt; https://t.co/wkeGc9zSIG https://t.co/SV9pMLbQS2		
1830764850	FALSE	finalized	3	7/26/2018 11:28:33	1	Wed Oct 11 02:34:40 +0000 2017	",917941490780958720,"	36402	noneyewitness	"*realDonaldTrump BTW California is on fire and people are dying, but it's good to know we have a president who's on  https://t.co/jn8hrSiyOy"		
1830763581	FALSE	finalized	3	7/26/2018 12:24:19	0.6445	Fri May 06 11:35:37 +0000 2016	",728548771768971264,"	3172	noneyewitness	Fort McMurray bride-to-be who lost dress in wildfire finds replacement in Toronto https://t.co/Uoq83Uxn1x #ymmfire		
1830764331	FALSE	finalized	3	7/26/2018 12:32:30	1	Tue Oct 10 20:59:49 +0000 2017	",917857221031223301,"	20671	noneyewitness	"Live: MASSIVE Wildfires in California, Firestorm in Northern California ... https://t.co/74z3ugEs8R via *YouTube"		
1830764731	FALSE	finalized	3	7/26/2018 11:30:53	1	Tue Oct 10 19:56:20 +0000 2017	",917841245510053889,"	13086	noneyewitness	"Just to keep you all updated, California is really on fire rn."		
1830764652	FALSE	finalized	3	7/26/2018 11:53:19	1	Tue Oct 10 19:36:37 +0000 2017	",917836283938066432,"	10284	noneyewitness	"""Wildfires Sweep Across Northern California; 15 Are Dead"" by THOMAS FULLER, JONAH ENGEL BROMWICH and JULIE TURKEWI   https://t.co/1ubzIzRQXn"		
1830764213	FALSE	finalized	3	7/26/2018 12:27:48	1	Tue Oct 10 19:32:52 +0000 2017	",917835342706704384,"	9764	noneyewitness	Trump approves disaster declaration for California wildfires https://t.co/cQ7NvxUHXi		
1830763745	FALSE	finalized	3	7/26/2018 12:29:31	1	Fri May 06 14:58:48 +0000 2016	",728599904797364225,"	12232	noneyewitness	Has anyone in the *uofg community been personally affected by the wildfire in Fort McMurray? Please contact us at oneditor*uoguelph.ca		
1830763848	FALSE	finalized	3	7/26/2018 12:21:34	1	Fri May 06 17:14:46 +0000 2016	",728634120704806912,"	18473	noneyewitness	"Chad Morrison, Senior Manager Wildfire Prevention at Government of Alberta: fire is 101k hectares, pushing to southeast. #ymmfire"		
1830763228	FALSE	finalized	3	7/26/2018 11:45:29	1	Sat May 07 06:03:43 +0000 2016	",728827633882947584,"	48414	noneyewitness	Tens Of Thousands Flee  War Zone  Of Raging Fort McMurrayВ Wildfire https://t.co/pxyLaaH3oN https://t.co/iNP4gQwZHp		
1830764462	FALSE	finalized	3	7/26/2018 10:48:42	1	Wed Oct 11 01:46:41 +0000 2017	",917929414654087168,"	32008	noneyewitness	California wildfires: At least 15 people killed and more than 150 people reported missing. *AshleeMullany  https://t.co/ug47mV1iqr		
1830763468	FALSE	finalized	3	7/26/2018 11:45:14	1	Sat May 07 11:23:59 +0000 2016	",728908230991077376,"	55949	noneyewitness	FEARING THE WORST  Canadian officials worry wildfire may double in size:  https://t.co/EsQp1WAJEK		
1830763935	FALSE	finalized	3	7/26/2018 12:16:31	0.6607	Fri May 06 17:54:33 +0000 2016	",728644133758308357,"	20478	noneyewitness	Hmm...  Survival of [...] ectomycorrhizal genets was rare or absent after a stand-replacing wildfire https://t.co/dWztXSztia		
1830763165	FALSE	finalized	3	7/26/2018 10:38:29	1	Sat May 07 04:14:41 +0000 2016	",728800192783220737,"	44047	noneyewitness	"1,500 vehicles packed with evacuees flee wildfire https://t.co/UNdDfDN3Ea"		
1830763763	FALSE	finalized	3	7/26/2018 12:04:31	1	Fri May 06 15:41:20 +0000 2016	",728610606090223616,"	14157	noneyewitness	Overnight shift in massive Canadian wildfire ========================= An out-of-control wildfire has burned... https://t.co/nzXVhmxWhB		
1830763119	FALSE	finalized	3	7/26/2018 09:36:27	1	Sat May 07 02:18:59 +0000 2016	",728771075656417281,"	40990	noneyewitness	and by wildfire victims I mean the victims of the wildfire up in Canda who are losing their homes to that monstrous blaze.		
1830763643	FALSE	finalized	3	7/26/2018 12:29:37	0.6842	Fri May 06 13:00:34 +0000 2016	",728570148777541633,"	6767	noneyewitness	"*therealvrex A wildfire is ravaging Fort McMurray. Not sure what part of Canada you guys are situated, so..."		
1830763465	FALSE	finalized	3	7/26/2018 11:45:38	1	Sat May 07 11:23:58 +0000 2016	",728908227602055169,"	55946	noneyewitness	#MSGmission Epic Alberta wildfire threatens to engulf Canadian oil city; Asian oil prices climb Read more at https://t.co/zredn67oAx		
1830764371	FALSE	finalized	3	7/26/2018 12:43:39	0.3461	Tue Oct 10 21:29:51 +0000 2017	",917864782795083782,"	23966	noneyewitness	*bigsurkate *CNN Now YOU'RE fake news! THIS is #canyonfire2. ...wait...  9 cc: *CJ_Makaryk *LambSaucy https://t.co/ihvMKH0ywI		
1830764469	FALSE	finalized	3	7/26/2018 11:33:22	1	Wed Oct 11 01:50:34 +0000 2017	",917930393982169089,"	32283	noneyewitness	"Deadly wildfires ravage Northern California, threaten wine country | https://t.co/mOPQBSdC56 | #Iran"		
1830763632	FALSE	finalized	3	7/26/2018 11:12:27	1	Fri May 06 12:44:45 +0000 2016	",728566170262093824,"	5647	noneyewitness	Thousands to flee in motorway convoy as Canada wildfire rages through city #fort #mcmurray. #prayersforcanada  https://t.co/upmXFjpv3r		
1830764359	FALSE	finalized	3	7/26/2018 11:06:07	1	Tue Oct 10 21:22:11 +0000 2017	",917862849463992320,"	23088	noneyewitness	"Deadly wildfires ravage Northern California, threaten wine country https://t.co/XKIlkd7yul Read"		
1830765074	FALSE	finalized	3	7/26/2018 12:11:11	1	Wed Oct 11 12:02:36 +0000 2017	",918084416823586816,"	67642	noneyewitness	"California wildfires: 180 people still unaccounted for; 2,000 structures burned https://t.co/Xf5dxFqzso #UPI"		
1830763448	FALSE	finalized	3	7/26/2018 12:09:26	1	Sat May 07 11:13:13 +0000 2016	",728905522934616065,"	55719	noneyewitness	5 things Slave Lake wildfire survivРѕrs wish theСѓ'd knРѕwn 5 Сѓears agРѕ - https://t.co/kf5oGPii7j https://t.co/U9P0EKoAR3		
1830764067	FALSE	finalized	3	7/26/2018 12:23:21	0.6445	Sat May 07 05:46:45 +0000 2016	",728823365142642688,"	48039	noneyewitness	bruh that wildfire in Alberta is getting bigger and bigger		
1830764400	FALSE	finalized	3	7/26/2018 12:36:40	0.6923	Tue Oct 10 21:38:19 +0000 2017	",917866910594854917,"	24891	noneyewitness	*EverythingKath *VP *MoorrLynn *POTUS *JerryBrownGov You better make sure Fire Extinguishers are California Environ  https://t.co/obqODkYBPx		
1830763736	FALSE	finalized	3	7/26/2018 11:46:20	1	Fri May 06 14:45:07 +0000 2016	",728596462381105152,"	11786	noneyewitness	"Alberta Wildfire Insured Losses Could Total $7.3B, Covering Area Bigger Than NYC https://t.co/tNNfiptjSY"		
1830764169	FALSE	finalized	3	7/26/2018 11:34:10	1	Tue Oct 10 19:07:13 +0000 2017	",917828887626735616,"	6236	noneyewitness	13 dead as wildfires torch California wine country https://t.co/xZrZzDdu6m https://t.co/Y9rxmSbojE		
1830764145	FALSE	finalized	3	7/26/2018 12:31:58	1	Tue Oct 10 18:32:24 +0000 2017	",917820126078017536,"	2911	noneyewitness	California wildfires: Residents find devastation in Santa Rosa https://t.co/XfWO8B6bBa		
1830764063	FALSE	finalized	3	7/26/2018 12:27:20	1	Sat May 07 11:49:00 +0000 2016	",728914526343602176,"	56545	noneyewitness	Intense blood orange Sun - some intense wildfire  smoke from Canada this morning  #minnesota  https://t.co/ObtnyPLjgx		
1830764895	FALSE	finalized	3	7/26/2018 11:38:47	1	Tue Oct 10 19:07:05 +0000 2017	",917828853665431552,"	6207	noneyewitness	A hell-storm of smoke and ash : California wine-country wildfires force thousands to flee https://t.co/eg9222Jeeu		
1830763294	FALSE	finalized	3	7/26/2018 12:18:10	1	Sat May 07 06:43:19 +0000 2016	",728837598274146304,"	49253	noneyewitness	The Massive Wildfire Burning in Alberta https://t.co/LvWsSJpT0W		
1830763204	FALSE	finalized	3	7/26/2018 10:49:29	1	Sat May 07 05:27:52 +0000 2016	",728818612958539777,"	47557	noneyewitness	Dry Winter and Warm Spring Set Stage for Wildfire in Canada - *NYTimes #cdnpoli  https://t.co/Biied69R9k		
1830763216	FALSE	finalized	3	7/26/2018 12:30:49	0.6607	Sat May 07 05:43:31 +0000 2016	",728822552169218048,"	47944	noneyewitness	#Smoke #Wildfire #FYI  There is a layer of smoke throughout the metro and the State that is most likely related... https://t.co/bqaLpY07oU		
1830764315	FALSE	finalized	3	7/26/2018 11:36:11	1	Tue Oct 10 20:41:05 +0000 2017	",917852507472146432,"	18284	noneyewitness	"Smoke, wildfires damage California's famed wine country https://t.co/WKyZ9QXKzC"		
1830765124	FALSE	finalized	3	7/26/2018 11:18:39	1	Wed Oct 11 05:56:30 +0000 2017	",917992283915608064,"	52367	noneyewitness	"UPDATE 6-Wildfires kill 15, destroy 1,500 homes and other buildings in California wine country https://t.co/JwhWggHnFt #BusinessNews #Comp"		
1830763897	FALSE	finalized	3	7/26/2018 11:46:13	1	Fri May 06 17:37:31 +0000 2016	",728639846835720192,"	19757	noneyewitness	"Canadian convoy begins, hoping to flee wildfire zone - https://t.co/HAp6OO6inf"		
