_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category:confidence	created_at	id_str	rownames	please_choose_a_category	text		
1846693578	FALSE	finalized	3	08/03/2018 20:02	1	Tue May 15 02:20:02 +0000 2018	",996213588695007232,"	101304	direct_eyewitness	Was there just an earthquake orrrrr		
1846692427	FALSE	finalized	14	08/03/2018 15:18	0.434	Mon May 14 07:28:33 +0000 2018	",995928839963447296,"	6074	direct_eyewitness	Good grief.. it won't stop  #earthquake #okc #okwx		
1846694220	FALSE	finalized	3	08/03/2018 19:59	1	Tue May 15 02:21:00 +0000 2018	",996213828256874496,"	102903	direct_eyewitness	that earthquake knocked over my lacroix lmao		
1846693528	FALSE	finalized	3	08/03/2018 20:20	1	Tue May 15 02:19:58 +0000 2018	",996213569023762432,"	101187	direct_eyewitness	earthquake strong as fuck		
1846693959	FALSE	finalized	3	08/03/2018 20:23	1	Tue May 15 02:20:30 +0000 2018	",996213703954415616,"	102117	direct_eyewitness	Is that an #earthquake???		
1846693389	FALSE	finalized	3	08/03/2018 21:05	1	Tue May 15 02:19:48 +0000 2018	",996213529794392064,"	100866	direct_eyewitness	Did u feel that? #earthquake		
1846693875	FALSE	finalized	3	08/03/2018 20:18	1	Tue May 15 02:20:22 +0000 2018	",996213671687684096,"	101907	direct_eyewitness	Anyone just feel that little earthquake		
1846693994	FALSE	finalized	3	08/03/2018 20:37	1	Tue May 15 02:20:40 +0000 2018	",996213746648272896,"	102386	direct_eyewitness	"ooh, #earthquake again! long time no see "		
1846693741	FALSE	finalized	3	08/03/2018 20:33	1	Tue May 15 02:20:13 +0000 2018	",996213632978440193,"	101633	direct_eyewitness	that earthquake suddenly made me warm tf		
1846692489	FALSE	finalized	3	08/03/2018 21:05	0.6536	Mon May 14 13:07:46 +0000 2018	",996014208088231936,"	25151	direct_eyewitness	Windsor earthquake..Have you felt it?  #windsor #earthquake #windsorearthquake		
1846692560	FALSE	finalized	3	08/03/2018 20:18	0.6557	Tue May 15 04:34:56 +0000 2018	",996247535869046784,"	132672	direct_eyewitness	"Since I didn't feel the #earthquake, it's only fair that we get another one tonight.  #BayArea #Oakland"		
1846693642	FALSE	finalized	3	08/03/2018 20:18	1	Tue May 15 02:20:07 +0000 2018	",996213606206259200,"	101428	direct_eyewitness	Just felt an earthquake.		
1846693595	FALSE	finalized	3	08/03/2018 20:04	1	Tue May 15 02:20:03 +0000 2018	",996213591601594369,"	101332	direct_eyewitness	Did anyone feel that earthquake??		
1846692848	FALSE	finalized	3	08/03/2018 20:53	1	Tue May 15 02:19:09 +0000 2018	",996213363062423552,"	99530	direct_eyewitness	Who felt that earthquake?		
1846694109	FALSE	finalized	3	08/03/2018 20:46	0.6745	Tue May 15 02:20:51 +0000 2018	",996213790462033921,"	102682	direct_eyewitness	I  m trippin but did a small earthquake just happen?		
1846694242	FALSE	finalized	3	08/03/2018 20:02	1	Tue May 15 02:21:01 +0000 2018	",996213835311628289,"	102949	direct_eyewitness	Just felt an #earthquake in the Outer Sunset. #SanFrancisco		
1846692440	FALSE	finalized	12	08/03/2018 15:22	0.75	Mon May 14 07:35:47 +0000 2018	",995930658252959744,"	6435	direct_eyewitness	 freezdrdromance I thought it rocked longer than normal. Will be interested in where and what magnitude. #stillwater #earthquake		
1846694262	FALSE	finalized	3	08/03/2018 21:04	1	Tue May 15 02:25:00 +0000 2018	",996214835762229250,"	107381	direct_eyewitness	That earthquake was scary... I need to come up with a real plan to survive this 		
1846693720	FALSE	finalized	3	08/03/2018 20:32	1	Tue May 15 02:20:12 +0000 2018	",996213628301860864,"	101597	direct_eyewitness	Was that earthquake in SF? For like just a second?		
1846693039	FALSE	finalized	3	08/03/2018 19:54	1	Tue May 15 02:19:24 +0000 2018	",996213425381371904,"	100044	direct_eyewitness	That was an earthquake		
1846693521	FALSE	finalized	3	08/03/2018 19:36	0.6562	Tue May 15 02:19:57 +0000 2018	",996213566024835072,"	101167	direct_eyewitness	Little earthquake here in Oakland.  Would have freaked out Marv Albert if they game had been here tonight.		
1846693591	FALSE	finalized	3	08/03/2018 20:53	1	Tue May 15 02:20:03 +0000 2018	",996213588934078465,"	101325	direct_eyewitness	Was that an earthquake or are my neighbors moving around?  reggieaqui  DrewTumaABC7		
1846693945	FALSE	finalized	3	08/03/2018 20:41	1	Tue May 15 02:20:28 +0000 2018	",996213696794841088,"	102074	direct_eyewitness	Pretty sure my building just shook a bit... #earthquake		
1846693884	FALSE	finalized	3	08/03/2018 20:56	0.6477	Tue May 15 02:20:23 +0000 2018	",996213673839374336,"	101934	direct_eyewitness	"Yep, earthquake."		
1846692817	FALSE	finalized	3	08/03/2018 20:50	1	Tue May 15 02:19:06 +0000 2018	",996213350865367041,"	99450	direct_eyewitness	Y  all feel that earthquake lol		
1846693806	FALSE	finalized	3	08/03/2018 20:53	1	Tue May 15 02:20:17 +0000 2018	",996213650833653761,"	101761	direct_eyewitness	anyone else feel that like 3 second #earthquake?		
1846692806	FALSE	finalized	3	08/03/2018 19:50	1	Tue May 15 02:19:04 +0000 2018	",996213344901120000,"	99413	direct_eyewitness	Wait. Was that an earthquake?		
1846692989	FALSE	finalized	3	08/03/2018 21:09	1	Tue May 15 02:19:20 +0000 2018	",996213410806169600,"	99919	direct_eyewitness	Omfgggg did u guys just feel that earthquake ??!!!!		
1846692756	FALSE	finalized	3	08/03/2018 20:42	0.6662	Tue May 15 02:18:56 +0000 2018	",996213311803805696,"	99237	direct_eyewitness	Whoa shit that  s a shaker! #earthquake		
1846693013	FALSE	finalized	3	08/03/2018 20:20	0.6786	Tue May 15 02:19:21 +0000 2018	",996213416304918528,"	99975	direct_eyewitness	Bay Area niggas jus felt that lil earthquake lmao?		
1846694018	FALSE	finalized	3	08/03/2018 20:35	1	Tue May 15 02:20:42 +0000 2018	",996213754600701952,"	102432	direct_eyewitness	Felt that earthquake.		
1846693066	FALSE	finalized	3	08/03/2018 20:40	1	Tue May 15 02:19:25 +0000 2018	",996213431723159552,"	100105	direct_eyewitness	"Ooh, earthquake."		
1846694254	FALSE	finalized	3	08/03/2018 21:09	1	Tue May 15 02:24:50 +0000 2018	",996214793412399104,"	107222	direct_eyewitness	Felt like my chair dropped below the floor. This Texas girl is never going to get used to this. #earthquake #Berkeley		
1846693467	FALSE	finalized	3	08/03/2018 21:00	1	Tue May 15 02:19:53 +0000 2018	",996213550069661696,"	101042	direct_eyewitness	That was quite a jolt. #earthquakesf #earthquake #earthquakeOakland #earthquakebayarea		
1846693997	FALSE	finalized	3	08/03/2018 20:40	1	Tue May 15 02:20:40 +0000 2018	",996213746933510145,"	102389	direct_eyewitness	So earthquake ???		
1846692849	FALSE	finalized	3	08/03/2018 21:07	0.6773	Tue May 15 02:19:09 +0000 2018	",996213363620306944,"	99536	direct_eyewitness	YOWZA #earthquake		
1846693046	FALSE	finalized	3	08/03/2018 20:59	1	Tue May 15 02:19:24 +0000 2018	",996213427340103680,"	100067	direct_eyewitness	Efff that earthquake was pretty strong in my apt. 		
1846692547	FALSE	finalized	3	08/03/2018 20:32	1	Mon May 14 18:41:55 +0000 2018	",996098296103030785,"	58033	direct_eyewitness	So i jus experienced a earthquake		
1846693764	FALSE	finalized	3	08/03/2018 20:50	1	Tue May 15 02:20:15 +0000 2018	",996213640104574976,"	101677	direct_eyewitness	I swear lol my dog does not care when there  s an earthquake. He sat there unbothered		
1846693841	FALSE	finalized	3	08/03/2018 20:08	1	Tue May 15 02:20:20 +0000 2018	",996213661818470401,"	101843	direct_eyewitness	Yup....that was an earthquake.....		
1846693477	FALSE	finalized	3	08/03/2018 21:00	1	Tue May 15 02:19:54 +0000 2018	",996213552762437632,"	101061	direct_eyewitness	Boom! вљЎпёЏ Anyone feel the Jolt? #earthquake #SF #quake вљЎпёЏ		
1846694100	FALSE	finalized	3	08/03/2018 21:01	1	Tue May 15 02:20:50 +0000 2018	",996213787098103808,"	102661	direct_eyewitness	I think I just felt an #earthquake		
1846693527	FALSE	finalized	3	08/03/2018 20:26	0.6716	Tue May 15 02:19:58 +0000 2018	",996213568809795584,"	101186	direct_eyewitness	My nigga wtf was dat ah earthquake		
1846694005	FALSE	finalized	3	08/03/2018 19:44	0.3354	Tue May 15 02:20:41 +0000 2018	",996213749106147328,"	102407	direct_eyewitness	when ur scrolling twitter n u feel an earthquake so u hit that search real quick to confirm https://t.co/HwVW87OsqA		
1846693535	FALSE	finalized	3	08/03/2018 20:19	1	Tue May 15 02:19:58 +0000 2018	",996213571921956864,"	101205	direct_eyewitness	Y  all I just plugged my earphones in and a earthquake happens this a sign from god		
1846693396	FALSE	finalized	3	08/03/2018 21:24	0.6695	Tue May 15 02:19:49 +0000 2018	",996213532264878081,"	100883	direct_eyewitness	Obligatory earthquake tweet (felt weak)		
1846692667	FALSE	finalized	3	08/03/2018 20:37	0.672	Mon May 14 22:21:37 +0000 2018	",996153589348339712,"	77806	direct_eyewitness	 SindeeCyanide It  s like when I slept through an earthquake out there. My parents were like  њis everything ok???!! ќ  https://t.co/XfnAZjjjev		
1846692878	FALSE	finalized	3	08/03/2018 21:23	1	Tue May 15 02:19:11 +0000 2018	",996213373443366913,"	99612	direct_eyewitness	Just had an earthquake.		
1846694224	FALSE	finalized	3	08/03/2018 20:55	1	Tue May 15 02:21:00 +0000 2018	",996213828210905093,"	102907	direct_eyewitness	my mom: did u feel the earthquake? me: no what when was it my mom: right before i said that		
1846693839	FALSE	finalized	3	08/03/2018 20:01	0.6755	Tue May 15 02:20:20 +0000 2018	",996213661130608641,"	101837	direct_eyewitness	Anyone else's just feel the #oakland #earthquake?		
1846693303	FALSE	finalized	3	08/03/2018 20:49	1	Tue May 15 02:19:41 +0000 2018	",996213500140662786,"	100659	direct_eyewitness	Think I just felt an earthquake		
1846692996	FALSE	finalized	3	08/03/2018 20:17	1	Tue May 15 02:19:20 +0000 2018	",996213411825397762,"	99935	direct_eyewitness	Just had an earthquake. Nice.		
1846693320	FALSE	finalized	3	08/03/2018 20:53	1	Tue May 15 02:19:43 +0000 2018	",996213507795238912,"	100700	direct_eyewitness	sf earthquake		
1846692384	FALSE	finalized	5	08/03/2018 14:46	0.4103	Mon May 14 07:11:55 +0000 2018	",995924652018032640,"	5330	direct_eyewitness	Beavis the slob bought a trailer home and then fell asleep before waking up to an earthquake		
1846694258	FALSE	finalized	3	08/03/2018 20:09	1	Tue May 15 02:25:00 +0000 2018	",996214835451912192,"	107380	direct_eyewitness	i really thought my dog just went head first into something but nope an earthquake. sure she did that anyways.		
1846693161	FALSE	finalized	3	08/03/2018 20:42	1	Tue May 15 02:19:32 +0000 2018	",996213459640451072,"	100321	direct_eyewitness	Who else felt that earthquake		
1846693432	FALSE	finalized	3	08/03/2018 20:00	1	Tue May 15 02:19:51 +0000 2018	",996213541433589760,"	100970	direct_eyewitness	*earthquake happens* me: time to go on twitter		
1846692928	FALSE	finalized	3	08/03/2018 20:10	1	Tue May 15 02:19:16 +0000 2018	",996213391977922560,"	99757	direct_eyewitness	That was a good jolt. Anybody else feel it?  Still feel some aftershocks. #earthquake #oakland #montclair		
1846692482	FALSE	finalized	3	08/03/2018 20:16	0.6638	Mon May 14 11:57:15 +0000 2018	",995996461417381890,"	19905	direct_eyewitness	 ReutersTV Out prayers and best wishes go out to all those effected by this earthquake.		
1846692977	FALSE	finalized	3	08/03/2018 20:50	1	Tue May 15 02:19:19 +0000 2018	",996213407224233987,"	99891	direct_eyewitness	"I think that was a light earthquake, but I won't know till I refresh Twitter"		
1846693230	FALSE	finalized	3	08/03/2018 20:43	1	Tue May 15 02:19:37 +0000 2018	",996213481698295809,"	100507	direct_eyewitness	bad earthquake in Oakland or something very wrong with my old building???		
1846693514	FALSE	finalized	3	08/03/2018 19:59	1	Tue May 15 02:19:57 +0000 2018	",996213563957035009,"	101145	direct_eyewitness	Ooo another earthquake!		
1846693846	FALSE	finalized	3	08/03/2018 21:07	0.6736	Tue May 15 02:20:20 +0000 2018	",996213664003776514,"	101851	direct_eyewitness	I'm just waiting for all the tweets asking if anyone felt the earthquake		
1846693992	FALSE	finalized	3	08/03/2018 20:37	0.6838	Tue May 15 02:20:40 +0000 2018	",996213745645899778,"	102381	direct_eyewitness	#ktvu earthquake oakland		
1846692589	FALSE	finalized	3	08/03/2018 20:37	0.3494	Mon May 14 19:50:05 +0000 2018	",996115453838737408,"	64986	direct_eyewitness	"Monday-January-2018::15:14: An earthquake of magnitude 3.220000 shook 3km ESE of Leilani Estates, Hawaii at a depth  https://t.co/JCDomRIvrG"		
1846693553	FALSE	finalized	3	08/03/2018 19:38	1	Tue May 15 02:20:01 +0000 2018	",996213582063808512,"	101258	direct_eyewitness	Was that an earthquake? Or is the wind just that strong tonight 		
1846694078	FALSE	finalized	3	08/03/2018 21:36	1	Tue May 15 02:20:48 +0000 2018	",996213781519740929,"	102617	direct_eyewitness	AAAH! earthquake in San Francisco! (it was tiny but still!)		
1846693204	FALSE	finalized	3	08/03/2018 21:16	1	Tue May 15 02:19:35 +0000 2018	",996213474899386368,"	100443	direct_eyewitness	was that an earthquake...?		
1846694090	FALSE	finalized	3	08/03/2018 20:51	1	Tue May 15 02:20:49 +0000 2018	",996213784036360192,"	102637	direct_eyewitness	The first part of that #earthquake felt like a huge guy was jumping up and down in the hallway outside my apartment  https://t.co/zruKAxraIA		
1846692798	FALSE	finalized	3	08/03/2018 20:34	1	Tue May 15 02:19:03 +0000 2018	",996213340601896962,"	99384	direct_eyewitness	Did y  all feel that earthquake		
1846693594	FALSE	finalized	3	08/03/2018 20:36	1	Tue May 15 02:20:03 +0000 2018	",996213591882612736,"	101331	direct_eyewitness	Omg that earthquake felt big		
1846693777	FALSE	finalized	3	08/03/2018 20:19	0.3551	Tue May 15 02:20:15 +0000 2018	",996213643376148480,"	101703	direct_eyewitness	here comes the tweets of a san francisco earthquake  that includes you  yanderejuju &gt;:D		
1846693233	FALSE	finalized	3	08/03/2018 20:43	1	Tue May 15 02:19:37 +0000 2018	",996213483124310016,"	100519	direct_eyewitness	"Legit first place I check, earthquake?"		
1846693027	FALSE	finalized	3	08/03/2018 20:32	0.6726	Tue May 15 02:19:22 +0000 2018	",996213421094809600,"	100008	direct_eyewitness	"Jolty earthquake, Oakland"		
1846693208	FALSE	finalized	3	08/03/2018 20:59	1	Tue May 15 02:19:36 +0000 2018	",996213475943694336,"	100454	direct_eyewitness	was that an earthquake or am I crazy		
1846692637	FALSE	finalized	3	08/03/2018 20:53	1	Tue May 15 02:19:52 +0000 2018	",996213546634526725,"	101015	direct_eyewitness	Did we just have an earthquake?		
1846693417	FALSE	finalized	3	08/03/2018 20:22	1	Tue May 15 02:19:51 +0000 2018	",996213538778591233,"	100936	direct_eyewitness	I think we just had a little earthquake.		
1846693833	FALSE	finalized	3	08/03/2018 21:25	1	Tue May 15 02:20:19 +0000 2018	",996213659650019328,"	101829	direct_eyewitness	"Oh hello, earthquake. "		
1846693549	FALSE	finalized	3	08/03/2018 21:05	1	Tue May 15 02:20:01 +0000 2018	",996213581082329089,"	101250	direct_eyewitness	That earthquake just made me wonder: How bad would the quake have to be for me to stop watching this? (Assuming pow  https://t.co/y0OA7m0ZOY		
1846692680	FALSE	finalized	3	08/03/2018 20:45	1	Tue May 15 02:20:27 +0000 2018	",996213691199574017,"	102044	direct_eyewitness	Did I just feel an earthquake?!		
1846693487	FALSE	finalized	3	08/03/2018 21:10	1	Tue May 15 02:19:55 +0000 2018	",996213556264620032,"	101085	direct_eyewitness	did anyone just feel that earthquake		
1846692746	FALSE	finalized	3	08/03/2018 19:50	0.6802	Tue May 15 02:18:55 +0000 2018	",996213304262455302,"	99207	direct_eyewitness	yikes #earthquake		
1846692867	FALSE	finalized	3	08/03/2018 21:01	1	Tue May 15 02:19:10 +0000 2018	",996213370062700544,"	99581	direct_eyewitness	ah there was definitely an earthquake just now		
1846693562	FALSE	finalized	3	08/03/2018 21:25	1	Tue May 15 02:20:01 +0000 2018	",996213584496504833,"	101273	direct_eyewitness	Neat. An earthquake.		
1846693464	FALSE	finalized	3	08/03/2018 19:48	1	Tue May 15 02:19:53 +0000 2018	",996213549885046785,"	101039	direct_eyewitness	Tiny earthquake #sf		
1846693081	FALSE	finalized	3	08/03/2018 20:35	0.6704	Tue May 15 02:19:26 +0000 2018	",996213434290065409,"	100133	direct_eyewitness	earthquake Bay Area		
1846694129	FALSE	finalized	3	08/03/2018 21:03	1	Tue May 15 02:20:51 +0000 2018	",996213794060693504,"	102707	direct_eyewitness	Omg y  all I just thought my life was over  that  s the second time I felt a earthquake during my whole 25yrs of life		
1846693289	FALSE	finalized	3	08/03/2018 20:50	0.6498	Tue May 15 02:19:41 +0000 2018	",996213496860753920,"	100634	direct_eyewitness	that was a humdinger of an an earthquake!!! Bay Area - are you alive?!  #earthquake		
1846692463	FALSE	finalized	3	08/03/2018 20:56	0.6825	Mon May 14 10:24:43 +0000 2018	",995973173899243520,"	14257	direct_eyewitness	Was there an earthquake or wtf !?		
1846692877	FALSE	finalized	3	08/03/2018 20:31	1	Tue May 15 02:19:11 +0000 2018	",996213372722077696,"	99609	direct_eyewitness	"Ooh, that's a big one! #earthquake"		
1846693133	FALSE	finalized	3	08/03/2018 20:35	0.3459	Tue May 15 02:19:30 +0000 2018	",996213451465748480,"	100259	direct_eyewitness	"Oh sweet, an earthquake in California. Even though it was probably just a 3 or 4 at best, I always think this is the time that I die."		
1846693935	FALSE	finalized	3	08/03/2018 20:58	1	Tue May 15 02:20:28 +0000 2018	",996213693951049729,"	102054	direct_eyewitness	"Well, that one was noticeable #sf #earthquake"		
1846693135	FALSE	finalized	3	08/03/2018 20:58	1	Tue May 15 02:19:30 +0000 2018	",996213452069720064,"	100264	direct_eyewitness	Yea that was definitely an earthquake		
1846693621	FALSE	finalized	3	08/03/2018 20:06	1	Tue May 15 02:20:05 +0000 2018	",996213599805759488,"	101386	direct_eyewitness	who the fuck just felt that earthquake		
1846693554	FALSE	finalized	3	08/03/2018 20:16	1	Tue May 15 02:20:01 +0000 2018	",996213582491664384,"	101261	direct_eyewitness	Yep that was an earthquake. NOT the Warriors in the playoffs.		
1846693240	FALSE	finalized	3	08/03/2018 20:04	1	Tue May 15 02:19:38 +0000 2018	",996213484579835904,"	100534	direct_eyewitness	Am I trippin or was that a small earthquake?		
1846694234	FALSE	finalized	3	08/03/2018 20:44	1	Tue May 15 02:21:00 +0000 2018	",996213831343878144,"	102930	direct_eyewitness	Watching  warriors  game on T.V. in San Leandro and an earthquake happened. I hate earthquakes.		
1846693830	FALSE	finalized	3	08/03/2018 20:08	1	Tue May 15 02:20:19 +0000 2018	",996213658580467712,"	101814	direct_eyewitness	Uhh there was just an earthquake		
1846693272	FALSE	finalized	3	08/03/2018 21:21	1	Tue May 15 02:19:40 +0000 2018	",996213493127774210,"	100603	direct_eyewitness	"Idk if it  s just me, but I hear an earthquake before I feel it."		
1846694264	FALSE	finalized	3	08/03/2018 20:50	1	Tue May 15 02:25:00 +0000 2018	",996214836999503872,"	107386	direct_eyewitness	there was a earthquake or what ?		
1846693479	FALSE	finalized	3	08/03/2018 20:35	1	Tue May 15 02:19:54 +0000 2018	",996213553475403776,"	101065	direct_eyewitness	my life just flashed before my eyes during that earthquake rn		
1846693245	FALSE	finalized	3	08/03/2018 20:41	1	Tue May 15 02:19:38 +0000 2018	",996213485661863936,"	100541	direct_eyewitness	That was a good one #earthquake		
1846693276	FALSE	finalized	3	08/03/2018 21:08	1	Tue May 15 02:19:40 +0000 2018	",996213493958299648,"	100608	direct_eyewitness	I think that was a fairly large sized earthquake I just felt in San Bruno just now. #Warriors #Rockets		
1846693838	FALSE	finalized	3	08/03/2018 21:10	0.6676	Tue May 15 02:20:20 +0000 2018	",996213660832882688,"	101835	direct_eyewitness	earthquake #earthquake		
1846692973	FALSE	finalized	3	08/03/2018 20:52	1	Tue May 15 02:19:19 +0000 2018	",996213405336854528,"	99878	direct_eyewitness	Ooo is it over yet? #earthquake		
1846693445	FALSE	finalized	3	08/03/2018 20:01	1	Tue May 15 02:19:52 +0000 2018	",996213544034058241,"	100994	direct_eyewitness	Aw hell no. I  m high af and that earthquake scared me		
1846693383	FALSE	finalized	3	08/03/2018 20:52	1	Tue May 15 02:19:48 +0000 2018	",996213526824824832,"	100843	direct_eyewitness	Damn y  all feel that earthquake?		
1846692912	FALSE	finalized	3	08/03/2018 20:31	1	Tue May 15 02:19:14 +0000 2018	",996213387158732800,"	99718	direct_eyewitness	That earthquake tho..		
1846693422	FALSE	finalized	3	08/03/2018 21:05	1	Tue May 15 02:19:51 +0000 2018	",996213539336474624,"	100950	direct_eyewitness	That was just an earthquake right ?		
1846694266	FALSE	finalized	3	08/03/2018 20:39	1	Tue May 15 02:25:15 +0000 2018	",996214899368837120,"	107615	direct_eyewitness	I felt my first earthquake since moving to California! 		
1846693808	FALSE	finalized	3	08/03/2018 20:33	1	Tue May 15 02:20:17 +0000 2018	",996213650980454400,"	101763	direct_eyewitness	I felt a huge jolt...earthquake or neighbor bouncing around?		
1846692831	FALSE	finalized	3	08/03/2018 21:05	1	Tue May 15 02:19:07 +0000 2018	",996213357479776257,"	99488	direct_eyewitness	i just felt another damn earthquake		
1846693442	FALSE	finalized	3	08/03/2018 20:46	0.6686	Tue May 15 02:19:52 +0000 2018	",996213543941718016,"	100991	direct_eyewitness	"There was fasholy just an earthquake, I know I aint trippn"		
1846693377	FALSE	finalized	3	08/03/2018 20:23	1	Tue May 15 02:19:47 +0000 2018	",996213525268676608,"	100832	direct_eyewitness	Baby earthquake?? Kind of thought my bread in the oven exploded.		
1846694348	FALSE	finalized	3	08/03/2018 20:31	0.65	Tue May 15 05:20:59 +0000 2018	",996259124458352640,"	137428	direct_eyewitness	"The key to surviving an #earthquake, I find, is to be in a weak-ass earthquake.    Works every time."		
1846692941	FALSE	finalized	3	08/03/2018 20:55	1	Tue May 15 02:19:17 +0000 2018	",996213396038078464,"	99795	direct_eyewitness	Omg earthquake!! 		
1846694191	FALSE	finalized	3	08/03/2018 21:17	1	Tue May 15 02:20:57 +0000 2018	",996213817980862464,"	102837	direct_eyewitness	I was about to be real mad at my neighbors for stomping...it was an earthquake. ВЇ\_(гѓ„)_/ВЇ		
1846693662	FALSE	finalized	3	08/03/2018 20:37	1	Tue May 15 02:20:08 +0000 2018	",996213611570774017,"	101475	direct_eyewitness	Hell na blood that earthquake got me fucked up		
1846693139	FALSE	finalized	3	08/03/2018 20:36	1	Tue May 15 02:19:30 +0000 2018	",996213453198053376,"	100272	direct_eyewitness	Wtf I just jumped up and down. Who felt that earthquake just right now.		
1846692390	FALSE	finalized	4	08/03/2018 14:50	1	Mon May 14 07:25:42 +0000 2018	",995928121927925761,"	5899	direct_eyewitness	wow that was a long earthquake		
1846693893	FALSE	finalized	3	08/03/2018 19:42	1	Tue May 15 02:20:24 +0000 2018	",996213677278642176,"	101954	direct_eyewitness	Been in California for a day and already felt an earthquake		
1846693770	FALSE	finalized	3	08/03/2018 21:07	1	Tue May 15 02:20:15 +0000 2018	",996213641761308672,"	101687	direct_eyewitness	Very tiny earthquake. Like.. quarter of a second?		
1846692993	FALSE	finalized	3	08/03/2018 21:16	1	Tue May 15 02:19:20 +0000 2018	",996213411015880705,"	99923	direct_eyewitness	Idk if that was a earthquake or what		
1846694253	FALSE	finalized	3	08/03/2018 20:11	1	Tue May 15 02:24:49 +0000 2018	",996214792086941696,"	107217	direct_eyewitness	"I was doing some dishes, talking with  coronam, and she says, ""Whoa, there's an earthquake,"" and I look at her like  https://t.co/vzXDljYnbb"		
1846692531	FALSE	finalized	3	08/03/2018 21:13	1	Tue May 15 02:20:11 +0000 2018	",996213623440662528,"	101562	direct_eyewitness	Ok did y  all feel that earthquake ?		
1846693146	FALSE	finalized	3	08/03/2018 20:22	0.666	Tue May 15 02:19:31 +0000 2018	",996213455244820480,"	100289	direct_eyewitness	Um earthquake anyone?		
1846694338	FALSE	finalized	3	08/03/2018 21:35	0.6477	Tue May 15 05:20:15 +0000 2018	",996258941683154944,"	137353	direct_eyewitness	Was an earthquake ok #IVoteBTSBBMAs  BTS_twt		
1846693624	FALSE	finalized	3	08/03/2018 20:24	1	Tue May 15 02:20:06 +0000 2018	",996213601806385152,"	101394	direct_eyewitness	I  m sure that was an earthquake lmaooo		
1846694123	FALSE	finalized	3	08/03/2018 19:46	1	Tue May 15 02:20:57 +0000 2018	",996213819000041478,"	102842	direct_eyewitness	"Okay, but who felt the earthquake right now ):"		
1846694067	FALSE	finalized	3	08/03/2018 19:51	1	Tue May 15 02:20:48 +0000 2018	",996213778524979202,"	102598	direct_eyewitness	I could've swore my bed just moved and I'm not sure if it was a tiny earthquake or a demon		
1846693016	FALSE	finalized	3	08/03/2018 19:59	1	Tue May 15 02:19:22 +0000 2018	",996213418410426368,"	99995	direct_eyewitness	wtf was there just an earthquake		
1846693053	FALSE	finalized	3	08/03/2018 20:08	1	Tue May 15 02:19:24 +0000 2018	",996213428111818752,"	100073	direct_eyewitness	Tf was that punk ass earthquake 		
1846693543	FALSE	finalized	3	08/03/2018 20:31	0.6872	Tue May 15 02:20:00 +0000 2018	",996213576644706304,"	101222	direct_eyewitness	#earthquake west portal		
1846692752	FALSE	finalized	3	08/03/2018 20:51	1	Tue May 15 02:18:56 +0000 2018	",996213309476036609,"	99223	direct_eyewitness	Um was that an earthquake		
1846694102	FALSE	finalized	3	08/03/2018 20:52	1	Tue May 15 02:20:50 +0000 2018	",996213789174349824,"	102671	direct_eyewitness	ummm that earthquake while on the fifth floor of a big building is spooky goddammit bay area		
1846693738	FALSE	finalized	3	08/03/2018 21:10	1	Tue May 15 02:20:13 +0000 2018	",996213632374521857,"	101627	direct_eyewitness	i just felt an earthquake whoag		
1846693809	FALSE	finalized	3	08/03/2018 19:56	1	Tue May 15 02:20:17 +0000 2018	",996213651311738881,"	101766	direct_eyewitness	#Danville shaking again!! Disrupting the  warriors game!! #earthquake		
1846693597	FALSE	finalized	3	08/03/2018 21:14	1	Tue May 15 02:20:03 +0000 2018	",996213592440561664,"	101336	direct_eyewitness	Holy crap I just felt my first earthquake		
1846692953	FALSE	finalized	3	08/03/2018 20:15	1	Tue May 15 02:19:17 +0000 2018	",996213399259234304,"	99824	direct_eyewitness	Fucking earthquake!		
1846694104	FALSE	finalized	3	08/03/2018 19:58	1	Tue May 15 02:20:50 +0000 2018	",996213789379911680,"	102674	direct_eyewitness	Fuqqin earthquake interrupting my Netflix Evil Genius binge 		
1846693636	FALSE	finalized	3	08/03/2018 20:09	1	Tue May 15 02:20:06 +0000 2018	",996213604754997249,"	101417	direct_eyewitness	Anyone feel that earthquake? Scared tf out of me...		
1846693658	FALSE	finalized	3	08/03/2018 20:59	1	Tue May 15 02:20:08 +0000 2018	",996213611038097408,"	101468	direct_eyewitness	Was that an earthquake or were my upstairs neighbors running around again		
1846692770	FALSE	finalized	3	08/03/2018 20:03	1	Tue May 15 02:19:00 +0000 2018	",996213327675047936,"	99308	direct_eyewitness	Bruh i think there was just an earthquake the whole apt shook		
1846692401	FALSE	finalized	3	08/03/2018 14:54	0.6667	Mon May 14 07:26:22 +0000 2018	",995928292283834368,"	5941	direct_eyewitness	#earthquake Good morning friends.		
1846692925	FALSE	finalized	3	08/03/2018 20:25	1	Tue May 15 02:19:15 +0000 2018	",996213391076220928,"	99752	direct_eyewitness	why that earthquake really wake me up		
1846694105	FALSE	finalized	3	08/03/2018 20:00	1	Tue May 15 02:20:50 +0000 2018	",996213789371514880,"	102676	direct_eyewitness	My first SF #earthquake.		
1846692959	FALSE	finalized	3	08/03/2018 20:58	1	Tue May 15 02:19:18 +0000 2018	",996213400198762496,"	99833	direct_eyewitness	SF earthquake..?		
