_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	choose_a_category:confidence	created_at	id_str	rownames	choose_a_category	text	
1834490138	FALSE	finalized	3	7/27/2018 09:12:49	0.6456	Tue Mar 28 05:57:57 +0000 2017	",846602238906720256,"	1700	noneyewitness	Deepest condolences for the victims of cyclone Debbie and the people of Queensland and check out https://t.co/C0FpktQ5sx	
1834491728	FALSE	finalized	10	7/27/2018 19:45:51	0.792	Thu Mar 30 00:49:37 +0000 2017	",847249420236185600,"	40785	noneyewitness	"Rocklea. Remember, if it's flooded, forget it. Photos: Sanal Chananna. Warnings: https://t.co/EBYsMJ5LTq #TCDebbie https://t.co/yw5OEarM3w"	
1834490258	FALSE	finalized	4	7/31/2018 17:01:58	1	Wed Mar 29 21:50:54 +0000 2017	",847204443212972033,"	37932	noneyewitness	Holiday hell on Hamilton Island after CycloneВ Debbie https://t.co/cOQdFSNb5c https://t.co/pAH9oWEo0V	
1834490313	FALSE	finalized	3	7/31/2018 15:39:15	0.6549	Wed Mar 29 23:34:13 +0000 2017	",847230446089916420,"	39502	noneyewitness	"Okay why do most, if not all, retailers and fast food places have to stay open during THIS SHIT STORM FROM CYCLONE DEBBIE 1/?#qldweather"	
1834490723	FALSE	finalized	3	7/28/2018 09:12:28	1	Wed Mar 29 22:31:07 +0000 2017	",847214566702366722,"	38601	noneyewitness	"To All our Valued Customers, due to Cyclone Debbie, which is now drenching the entire state of QLD in rain, ALL... https://t.co/4ywODa2hU3"	
1834490742	FALSE	finalized	5	7/28/2018 09:15:25	0.8086	Wed Mar 29 22:43:31 +0000 2017	",847217687319019520,"	38767	noneyewitness	"Rain, rain go away. Thinking of those in FNQ! #bneweather #Bigwet #TCDebbie https://t.co/N2lRPy61no"	
1834490828	FALSE	finalized	3	7/31/2018 20:50:22	1	Wed Mar 29 23:18:45 +0000 2017	",847226552815190016,"	39311	noneyewitness	Find out which miners were impacted by #TCDebbie https://t.co/B8wOsvd1l7 #cyclone	
1834491985	FALSE	finalized	4	7/31/2018 15:49:38	1	Thu Mar 30 21:40:01 +0000 2017	",847564091526832128,"	60096	noneyewitness	The timing couldn't be worse for Queenslanders pummelled by Cyclone Debbie. #auspol #defence https://t.co/4SjLh5jthy	
1834490501	FALSE	finalized	6	7/27/2018 15:00:12	0.6733	Wed Mar 29 23:01:02 +0000 2017	",847222094999937026,"	39028	noneyewitness	"Everyone in Brisbane and anyone who's being affected by Cyclone Debbie, please stay safe 5  5"	
1834491615	FALSE	finalized	3	7/31/2018 16:16:32	0.6637	Wed Mar 29 21:17:08 +0000 2017	",847195948556013568,"	37607	noneyewitness	Our thoughts are with all those affected by Cyclone Debbie over the last few days. The corn crop https://t.co/HZ1FMKEI1G	
1834491960	FALSE	finalized	3	08/01/2018 1:50	0.3569	Thu Mar 30 11:28:23 +0000 2017	",847410169168277506,"	53632	noneyewitness	Hey Queenslanders its pretty wet.... Shake off the Cyclone Debbie Blues and practise some swimming moves...... https://t.co/pR9WIEWLDF	
1834491972	FALSE	finalized	3	08/01/2018 0:54	1	Thu Mar 30 16:13:08 +0000 2017	",847481831788171264,"	56783	noneyewitness	Cyclone Debbie dumps bull shark in middle of Queensland road https://t.co/0lPp14cCZo https://t.co/CclQX9jCzM	
1834491637	FALSE	finalized	5	7/27/2018 13:14:01	1	Wed Mar 29 21:37:43 +0000 2017	",847201127376523264,"	37746	noneyewitness	Financial assistance to help producers affected by cyclone #TCDebbie - Whitsunday &amp; Mackay Regional Council areas https://t.co/jqYdVG2cRU	
1834491994	FALSE	finalized	3	7/31/2018 19:27:28	1	Thu Mar 30 22:31:15 +0000 2017	",847576988126552064,"	60644	noneyewitness	Coastal town eroded after Cyclone Debbie https://t.co/IObwaZoMcT https://t.co/u9S1zIK1vK	
1834491675	FALSE	finalized	7	7/27/2018 19:08:30	0.4239	Wed Mar 29 23:53:36 +0000 2017	",847235322274394115,"	39801	noneyewitness	Stay safe and dry everyone x #TCDebbie	
1834491164	FALSE	finalized	3	7/27/2018 18:46:19	0.678	Thu Mar 30 03:50:14 +0000 2017	",847294872008630273,"	43766	noneyewitness	#TalkingPics Debbie Does Damage- Sean Leahy  leahycartoons from the  couriermail https://t.co/YVdcKC3bew	
1834491015	FALSE	finalized	3	7/31/2018 20:36:07	1	Thu Mar 30 01:17:24 +0000 2017	",847256413697064960,"	41148	noneyewitness	"https://t.co/i9PZjZewCD Cyclone Debbie: NSW, Sydney to be lashed by rains, damaging winds - https://t.co/bv8eke9kKS https://t.co/vr13FAca52"	
1834490327	FALSE	finalized	3	7/31/2018 14:32:47	0.6441	Wed Mar 29 23:58:37 +0000 2017	",847236585057693698,"	39869	noneyewitness	"To any Queenslanders in my beautiful twitter &amp; #VersaillesFamily, please stay safe and indoors. Cyclone Debbie is c https://t.co/I11O4btA70"	
1834491586	FALSE	finalized	3	08/01/2018 14:46	1	Wed Mar 29 12:52:55 +0000 2017	",847069055945199617,"	35615	noneyewitness	Satellite images reveal Cyclone Debbie s size andВ fury https://t.co/COaWWMx2CH	
1834491189	FALSE	finalized	3	7/31/2018 18:23:35	1	Thu Mar 30 04:08:26 +0000 2017	",847299454830956548,"	44148	noneyewitness	UPDATE #TCDebbie There have been no reports of serious injuries or lives lost at this stage  QFES_chief #Bigwet	
1834491219	FALSE	finalized	6	7/27/2018 15:01:57	1	Thu Mar 30 04:41:20 +0000 2017	",847307732570918913,"	44732	noneyewitness	Limpinwood Valley: Authorities urging people to stay out of floodwaters. Video: Renee Fua  #TCDebbie #7News https://t.co/EeLr3tC1WR	
1834491513	FALSE	finalized	4	7/27/2018 12:16:20	1	Wed Mar 29 21:44:02 +0000 2017	",847202715956531202,"	37832	noneyewitness	All schools in Brisbane and SE Queensland have been closed for the day as ex-Cyclone Debbie moves south #KIISnews https://t.co/4GuwcftDvf	
1834491787	FALSE	finalized	3	7/28/2018 03:17:16	1	Thu Mar 30 05:13:26 +0000 2017	",847315812553596929,"	45489	noneyewitness	All schools in south-east Queensland closed as ex-Cyclone Debbie moves in | Australia news https://t.co/U47z3hxcit	
1834491135	FALSE	finalized	5	7/27/2018 19:07:33	1	Thu Mar 30 03:36:03 +0000 2017	",847291304325165056,"	43513	noneyewitness	"MattYoung : BREAKING: Debbie the bush cockatoo, saved after Cyclone Debbie, ""found lifeless in her box this morning https://t.co/PxZKoZlqN3"	
1834491509	FALSE	finalized	3	7/28/2018 10:38:10	1	Wed Mar 29 21:42:32 +0000 2017	",847202338506915840,"	37812	noneyewitness	and apparently every single school in the Gold Coast is shut today bc of cyclone Debbie or something gOD BLESS	
1834491123	FALSE	finalized	3	08/01/2018 2:02	1	Thu Mar 30 03:28:06 +0000 2017	",847289304879513601,"	43390	noneyewitness	"Cyclone Debbie: Flooded Mackay residents now safe, but heavy rain slows cyclone recovery https://t.co/cgsXPC8moT"	
1834491385	FALSE	finalized	3	7/27/2018 12:26:54	1	Sun Apr 02 21:22:27 +0000 2017	",848646834327367680,"	77960	noneyewitness	Flooding from Cyclone Debbie wreaks havoc with Queensland coal industry https://t.co/jPwYeL0xHE https://t.co/etAd6DYZJU	
1834490615	FALSE	finalized	3	08/01/2018 13:35	1	Wed Mar 29 08:49:13 +0000 2017	",847007729231286272,"	33123	noneyewitness	"New #weather news post: ""Cyclone Debbie: Premier Annastacia Palaszczuk tours devastated communities"" https://t.co/sT5pGSOSq7"	
1834490206	FALSE	finalized	4	7/27/2018 13:51:22	1	Tue Mar 28 15:06:25 +0000 2017	",846740263611613184,"	14943	noneyewitness	News: Cyclone Debbie - Deadly storm batters Australia  https://t.co/rAWlP4MEi3 via  YouTube #CycloneDebbie https://t.co/9VrQib3A6G	
1834491118	FALSE	finalized	4	7/27/2018 15:32:19	1	Thu Mar 30 03:27:34 +0000 2017	",847289169378332673,"	43382	noneyewitness	"Schools Closed, Tourism Affected, As Cyclone Debbie  : https://t.co/0lRiscyyNI ...."	
1834490513	FALSE	finalized	5	7/27/2018 18:47:59	0.5811	Thu Mar 30 01:31:55 +0000 2017	",847260064511475714,"	41307	noneyewitness	"plutekplutek0 Hi there, some flights may be affected. For the most up-to-date information regarding Cyclone Debbie and affected... 1/2"	
1834490571	FALSE	finalized	5	7/27/2018 19:28:31	0.8047	Thu Mar 30 22:05:45 +0000 2017	",847570571164401665,"	60391	noneyewitness	Flood risk follows in Cyclone Debbie wake https://t.co/EkyhgsCUBf https://t.co/xuFIwxdHKT	
1834490533	FALSE	finalized	3	08/01/2018 18:54	1	Thu Mar 30 02:56:49 +0000 2017	",847281431877369858,"	42911	noneyewitness	Cyclone Debbie's threat to multi-billion-dollar coal exports https://t.co/QCXHtc79Ch via  ABCNews	
1834491064	FALSE	finalized	3	7/28/2018 09:01:56	1	Thu Mar 30 02:46:02 +0000 2017	",847278718372331521,"	42731	noneyewitness	"Cyclone Debbie pummels Australia's Queensland, bringing drenching rains, floods and power cuts in its wake https://t.co/uDuSrrZINU"	
1834491629	FALSE	finalized	3	7/27/2018 13:08:36	1	Wed Mar 29 21:31:03 +0000 2017	",847199450032242688,"	37690	noneyewitness	Hamilton Island has been left decimated by Cyclone Debbie as hundreds of people stranded on the island battle... https://t.co/dTozXAYefY	
1834491479	FALSE	finalized	3	7/28/2018 08:20:25	1	Fri Mar 31 21:37:48 +0000 2017	",847925924704116736,"	69891	noneyewitness	Exhausted horse rescued from Cyclone Debbie floodwaters  - Yahoo7 https://t.co/EtfNLIWhQL via  Yahoo7	
1834490130	FALSE	finalized	3	7/27/2018 09:08:34	1	Tue Mar 28 05:47:53 +0000 2017	",846599704167284736,"	1427	noneyewitness	"Cyclone Debbie: Storm likely to add to Great Barrier Reef s woes, scientistВ says https://t.co/l4QbRE3XIz https://t.co/42hxtgQi2q"	
1834490964	FALSE	finalized	3	08/01/2018 13:33	1	Thu Mar 30 01:04:54 +0000 2017	",847253265112678400,"	40983	noneyewitness	Surfers say this is the first time in more than two years there's been big waves in Yeppoon.  7NewsCQ #surfsup https://t.co/Huiqr9Wnj1	
1834491358	FALSE	finalized	3	08/01/2018 8:38	0.6701	Thu Mar 30 13:12:11 +0000 2017	",847436292304510978,"	54892	noneyewitness	Cyclone Debbie dumps bull shark in middle of Queensland road https://t.co/uws8h0XUwV	
1834490213	FALSE	finalized	3	7/27/2018 12:44:23	0.6441	Tue Mar 28 21:06:48 +0000 2017	",846830957432901633,"	20614	noneyewitness	Cyclone Debbie pumels Hamilton Island https://t.co/tHvNVKzGDO via  YouTube #CycloneDebbie #Debbie #queensland #Australia #hamiltonIsland	
1834491798	FALSE	finalized	6	7/27/2018 15:00:12	0.8352	Thu Mar 30 05:15:07 +0000 2017	",847316236488761344,"	45535	noneyewitness	Bowen Basin coal mines hopeful of reopening soon as rain eases https://t.co/hBxY8N95xx via  ABCNews	
1834491475	FALSE	finalized	3	7/31/2018 19:43:53	1	Thu Mar 30 02:35:55 +0000 2017	",847276169871245312,"	42534	noneyewitness	Schools closed as Brisbane braces for 'nightmare' in Cyclone Debbie's wake - https://t.co/mx0hwPGA2P https://t.co/QH6ouzztLd	
1834491231	FALSE	finalized	5	7/27/2018 12:50:49	1	Thu Mar 30 04:45:51 +0000 2017	",847308868333871106,"	44803	noneyewitness	"x) ""Debbie"", The Cockatoo That Was Saved From A Category Four Cyclone, Has Died https://t.co/UhHhPfsMoQ"	
1834490630	FALSE	finalized	6	7/28/2018 01:24:29	0.8383	Wed Mar 29 12:45:27 +0000 2017	",847067179354935296,"	35576	noneyewitness	Hamilton Island left decimated by Cyclone Debbie         https://t.co/rObMLqbktz	
1834490139	FALSE	finalized	3	7/27/2018 09:08:26	1	Tue Mar 28 05:58:01 +0000 2017	",846602255977660416,"	1702	noneyewitness	NASA Sees #Tropical #Cyclone #Debbie Approaching #Queensland for Landfall  NASA's Aqua #sa https://t.co/GXlrHgeM6h https://t.co/t9yik7Dsqs	
1834491417	FALSE	finalized	3	7/27/2018 13:01:23	1	Wed Mar 29 09:05:02 +0000 2017	",847011708455583744,"	33308	noneyewitness	#Cyclone #Debbie rescue efforts hit by flooding amid #phenomenal rain https://t.co/Wjuy8kRtkp https://t.co/GXKRUXWEsp	
1834491159	FALSE	finalized	5	7/27/2018 12:46:15	1	Thu Mar 30 03:49:40 +0000 2017	",847294731377717248,"	43757	noneyewitness	Cyclone Debbie is rolling into NSW. With expected damaging winds and https://t.co/8JgyG03h0o	
1834491729	FALSE	finalized	4	7/27/2018 12:18:53	1	Thu Mar 30 00:49:47 +0000 2017	",847249459897434112,"	40786	noneyewitness	Cyclone Debbie moves south bringing torrential rain https://t.co/C5WoTfhLZw via  MailOnline	
1834491425	FALSE	finalized	5	7/27/2018 13:30:29	1	Thu Mar 30 19:44:47 +0000 2017	",847535094529220610,"	58844	noneyewitness	Shark washes up on a road after Australian Cyclone Debbie https://t.co/T0FiLvUc6E https://t.co/AhirtYRSgv	
1834491311	FALSE	finalized	3	7/31/2018 19:12:36	1	Thu Mar 30 10:35:37 +0000 2017	",847396890480066561,"	52795	noneyewitness	"Sharks, sandbags and surfing: Cyclone Debbie brings floods to Queensland - CNN https://t.co/LauRavRqKd #news"	
1834491563	FALSE	finalized	3	7/27/2018 11:55:41	1	Wed Mar 29 03:02:57 +0000 2017	",846920587486228480,"	28435	noneyewitness	Cyclone Debbie makes landfall in Australia WATCH at: https://t.co/fYNSe8G3x4 https://t.co/L3ldY3KuCJ	
1834490453	FALSE	finalized	4	7/27/2018 20:13:13	1	Thu Mar 30 22:52:16 +0000 2017	",847582275227099137,"	60862	noneyewitness	Ex-cyclone Debbie forces Queensland evacuations https://t.co/aXiePOBdla	
1834490400	FALSE	finalized	3	7/27/2018 14:12:58	0.6693	Thu Mar 30 04:25:39 +0000 2017	",847303787391799301,"	44487	noneyewitness	Idiots. They get swept away and swift water rescue and police put their lives at risk to save them. Charge them https://t.co/loVLlxYV4S	
1834491306	FALSE	finalized	3	7/31/2018 20:03:46	0.659	Thu Mar 30 09:47:25 +0000 2017	",847384762645741568,"	51879	noneyewitness	 SpencerHowson 'She's Like The Wind' by Patrick Swayze is my ex-tropical cyclone Debbie jam https://t.co/aSDUZLvwaM	
1834491067	FALSE	finalized	5	7/27/2018 12:40:51	0.6233	Thu Mar 30 02:46:29 +0000 2017	",847278832054747143,"	42742	noneyewitness	#AusChamps |  helloworldau U18 Champs &amp; Kevin Coombs Cup in Townsville to go as planned following Cyclone Debbie: https://t.co/LJ6Y6Ta6IN	
1834491984	FALSE	finalized	3	7/27/2018 12:19:34	0.6702	Thu Mar 30 21:39:38 +0000 2017	",847563998509879296,"	60095	noneyewitness	"I uploaded a new episode, ""Cyclone Debbie Update 2 with Katrina Murray"", on #spreaker #australia #brisbane #news https://t.co/XyVeBXQJbj"	
1834491069	FALSE	finalized	3	7/27/2018 14:51:37	0.6518	Thu Mar 30 02:46:37 +0000 2017	",847278863897968642,"	42745	noneyewitness	It seems a good time to recall the extent of 2011 Brisbane Floods given that schools are close thanks to #Debbie https://t.co/gqOoU8ckek	
1834491277	FALSE	finalized	3	08/01/2018 18:55	0.6718	Thu Mar 30 09:27:29 +0000 2017	",847379746157510661,"	51522	noneyewitness	"Our  abcnews Queensland team is outstanding .. understand their community, passionate about reporting its concerns https://t.co/KwkbEPQGWd"	
1834492034	FALSE	finalized	4	7/27/2018 17:01:45	1	Fri Mar 31 06:43:33 +0000 2017	",847700878987468801,"	65797	noneyewitness	#World_news Natural disaster zones declared in New South Wales in wake of Cyclone Debbie https://t.co/g0rb0kuoaj	
1834490204	FALSE	finalized	5	7/28/2018 08:44:48	0.8058	Tue Mar 28 15:06:13 +0000 2017	",846740216194969600,"	14940	noneyewitness	rt legal_problems: Cyclone Debbie: Deadly storm strikes Australia as thousands flee https://t.co/c5Fg4H3ViM	
1834491567	FALSE	finalized	5	7/27/2018 20:43:36	0.8113	Wed Mar 29 03:38:13 +0000 2017	",846929461274722304,"	28970	noneyewitness	https://t.co/i9PZjYWVL5 TV Journos Cop Flak For Risky Cyclone Debbie Coverage - B&amp;T https://t.co/av1peUX6bN	
1834490939	FALSE	finalized	3	7/28/2018 12:04:30	0.6885	Thu Mar 30 00:34:24 +0000 2017	",847245589548945409,"	40562	noneyewitness	"What a beautiful picture, how heartwarming to see  AnnastaciaMP  - featured in an article regarding cyclone Debbie https://t.co/BqGbuHbBIe"	
1834490253	FALSE	finalized	5	7/31/2018 16:54:31	1	Wed Mar 29 05:22:58 +0000 2017	",846955824094285824,"	30494	noneyewitness	"Cyclone Debbie won't stop coral bleaching, expert says  “ live https://t.co/sOTJ8Se3Ep #Queensland #Australia #CycloneDebbie"	
1834491906	FALSE	finalized	5	7/27/2018 12:12:17	1	Thu Mar 30 08:46:48 +0000 2017	",847369505957265408,"	50816	noneyewitness	Widespread flooding as ex-Cyclone Debbie headsВ south-east https://t.co/n20j7WdOlk https://t.co/TSYKDWLQ0X	
1834490181	FALSE	finalized	3	08/01/2018 13:42	0.674	Tue Mar 28 06:30:23 +0000 2017	",846610401471139841,"	2718	noneyewitness	Take A Look At The Size Of CAT3 Severe Tropical Cyclone Debbie!!!!! Size Along The Coast: Cairns To Brisbane... https://t.co/4ZKAWQtJx0	
1834490053	FALSE	finalized	3	7/27/2018 09:08:26	0.6897	Tue Mar 28 04:59:50 +0000 2017	",846587613704155137,"	26	noneyewitness	If we kept the Carbon tax we wouldn't have had cyclone Debbie says Adam Bandt.	
1834490843	FALSE	finalized	3	08/01/2018 12:26	1	Wed Mar 29 23:26:44 +0000 2017	",847228560762966016,"	39404	noneyewitness	All schools in south-east Queensland closed as ex-Cyclone Debbie moves in https://t.co/AhUaDH2pmE https://t.co/B0ARO5nXr6	
1834490461	FALSE	finalized	3	08/01/2018 0:55	1	Thu Mar 30 23:10:41 +0000 2017	",847586912336437248,"	61047	noneyewitness	Cyclone Debbie: South east Queensland schools closed by badВ weather https://t.co/Xs0T4jakRk https://t.co/tZTrgFYCtg	
1834491429	FALSE	finalized	3	08/01/2018 10:19	0.6724	Thu Mar 30 19:45:05 +0000 2017	",847535169623932928,"	58849	noneyewitness	"Raging floodwaters from Tropical Cyclone Debbie flow through a completely submerged car in Queensland, Australia. https://t.co/LSfPJWDVzK"	
1834491249	FALSE	finalized	3	7/31/2018 19:03:45	0.6677	Thu Mar 30 06:05:21 +0000 2017	",847328875998724103,"	46755	noneyewitness	#DebbieTheCockatoo has Died #Newspaper #Photographer #Rescued #Debbie from #CycloneDebbie #Australia #Animals https://t.co/YmCGA5OeeC	
1834491391	FALSE	finalized	3	7/31/2018 19:24:15	1	Sun Apr 02 23:54:09 +0000 2017	",848685014585942016,"	78410	noneyewitness	Australians urged to share their best #thisisqueensland holiday memories in wake of Cyclone Debbie https://t.co/FQRkB3kYDm	
1834491831	FALSE	finalized	5	7/27/2018 12:24:08	0.6051	Thu Mar 30 05:45:01 +0000 2017	",847323759526555648,"	46322	noneyewitness	"""Debbie"", The Cockatoo That Was Saved From A Category 4 Cyclone, Has Died https://t.co/QWXH0VgN6h"	
1834490227	FALSE	finalized	3	7/31/2018 15:50:07	1	Tue Mar 28 22:48:13 +0000 2017	",846856480393510912,"	23426	noneyewitness	Cyclone Debbie: Videos show damaging system lashing north Queensland towns via /r/worldnews https://t.co/uF3PhitK6Q	
1834490407	FALSE	finalized	4	7/27/2018 12:49:42	0.4776	Thu Mar 30 04:28:27 +0000 2017	",847304489665085440,"	44530	noneyewitness	What does Cyclone Debbie mean for our Great Barrier Reef? https://t.co/7ExqIlVnbD	
1834492040	FALSE	finalized	4	7/27/2018 13:21:40	0.7675	Fri Mar 31 09:42:27 +0000 2017	",847745898578718721,"	67225	noneyewitness	Now adding up all cyclone and flood damaged property will be a long list :-( #CycloneDebbie #TCDebbie #BigWet #NSWFloods #QLDFloods #auspol	
1834491794	FALSE	finalized	5	7/27/2018 16:50:28	0.615	Thu Mar 30 05:14:48 +0000 2017	",847316156859826177,"	45526	noneyewitness	Boyne Island river at Tannum sands. Video: Courtney Sullivan. Live coverage on  Ch7Queenland now. https://t.co/E0o6APGp89	
1834491614	FALSE	finalized	4	7/27/2018 18:35:54	1	Wed Mar 29 21:17:06 +0000 2017	",847195939500466176,"	37606	noneyewitness	All Brisbane schools closed today due to worse than expected severe weather x #TCDebbie  7NewsQueensland https://t.co/KzNLZNcooE	
1834491590	FALSE	finalized	3	7/27/2018 15:25:07	0.6667	Wed Mar 29 12:29:23 +0000 2017	",847063135949328388,"	35331	noneyewitness	"TC Debbie, S Hem Hurricane....    https://t.co/WUNPcLHpYw   #Tropics #Fox35"	
1834490509	FALSE	finalized	3	7/31/2018 19:03:45	1	Thu Mar 30 00:30:05 +0000 2017	",847244503496839169,"	40444	noneyewitness	Cyclone Debbie pounds northern Australia https://t.co/EjXRJ850Dp https://t.co/wKOZyr81zw	
1834491353	FALSE	finalized	7	7/27/2018 15:41:17	0.7208	Thu Mar 30 11:35:49 +0000 2017	",847412040163512321,"	53753	noneyewitness	 maddyfraaank i've heard! cyclone debbie is truly doing the most	
1834491177	FALSE	finalized	4	7/27/2018 11:35:19	0.4696	Thu Mar 30 03:56:59 +0000 2017	",847296570529796100,"	43888	noneyewitness	Dear  Seqwater don't wait for Wivenhoe to fill. Open the gates now #openthegates #notagain #bigwet #TCDebbie https://t.co/7HhboTrL9d	
1834490147	FALSE	finalized	3	7/31/2018 19:21:53	0.6863	Tue Mar 28 05:58:41 +0000 2017	",846602422654947328,"	1716	noneyewitness	Oh this breaks my heart. #TCDebbie https://t.co/rhVc5TzgxD	
1834490556	FALSE	finalized	3	7/31/2018 19:08:36	0.6753	Thu Mar 30 08:26:51 +0000 2017	",847364486511992832,"	50435	noneyewitness	" _SimonRice Yes. Tropical Cyclone Debbie has finally made it's way down the coast. No longer a cyclone, but it's going to rain for a while!"	
1834491223	FALSE	finalized	3	7/28/2018 03:17:16	0.6707	Thu Mar 30 04:41:41 +0000 2017	",847307823432081409,"	44740	noneyewitness	"""Debbie"", The Cockatoo That Was Saved From A Category Four Cyclone, Has Died https://t.co/rFFpjWTT4M via  BuzzFeed"	
1834491430	FALSE	finalized	5	7/28/2018 01:34:03	0.8022	Thu Mar 30 19:45:16 +0000 2017	",847535215681712129,"	58850	noneyewitness	Shark found in Australia puddle after Cyclone Debbie https://t.co/kF3gPQttEE https://t.co/Oj0DGAQDn8	
1834491578	FALSE	finalized	3	08/01/2018 10:18	1	Wed Mar 29 07:39:02 +0000 2017	",846990066660577282,"	32401	noneyewitness	Cyclone Debbie: police search for owners of cars found in floodwaters  “ live https://t.co/ljQnHSsVbe	
1834490748	FALSE	finalized	5	7/28/2018 08:44:48	0.7923	Wed Mar 29 22:44:36 +0000 2017	",847217960301150208,"	38777	noneyewitness	Further assistance for Queensland communities affected by Tropical Cyclone Debbie https://t.co/ikYN7Vr7LH via  skinnergj	
1834490647	FALSE	finalized	4	7/27/2018 16:08:01	0.5078	Wed Mar 29 21:35:40 +0000 2017	",847200612831739904,"	37731	noneyewitness	"Cyclone Debbie, Queensland: Is Australia the world's best at handing natural emergencies? If we are, it's due to hard thought and hard work."	
1834491165	FALSE	finalized	3	7/31/2018 19:28:40	1	Thu Mar 30 03:55:23 +0000 2017	",847296167562035200,"	43864	noneyewitness	Tail of cyclone Debbie now reaching the Gold Coast. https://t.co/yqlb1eKrDq	
1834490382	FALSE	finalized	3	7/27/2018 13:07:04	0.3448	Thu Mar 30 03:54:09 +0000 2017	",847295859817537540,"	43825	noneyewitness	Brisbane schools closed Friday too - early end of Term 1 #bigwet #tcdebbie  abcbrisbane	
1834490803	FALSE	finalized	4	7/27/2018 12:24:39	1	Wed Mar 29 23:10:07 +0000 2017	",847224379322675201,"	39179	noneyewitness	https://t.co/zA33WQ7xIx #News Cyclone Debbie rain Brisbane Sydney and snow in Victoria https://t.co/cOfagH0Kwo	
1834491415	FALSE	finalized	8	7/31/2018 15:32:03	0.8768	Wed Mar 29 09:04:22 +0000 2017	",847011540565929984,"	33300	noneyewitness	The rugby posts at Bowen Mudcrabs in Queensland Australia after Cyclone Debbie passed through. https://t.co/KCNKdQRmU3	
1834490777	FALSE	finalized	4	7/27/2018 12:38:48	0.7354	Wed Mar 29 22:48:51 +0000 2017	",847219028351303680,"	38840	noneyewitness	This is why  BBCStargazing was indoors tonight. The tail of Cyclone Debbie reduces visibility to about 40 feet. https://t.co/AvNoKZl7YH	
1834490335	FALSE	finalized	3	7/31/2018 14:12:44	0.6522	Thu Mar 30 02:21:17 +0000 2017	",847272489285701632,"	42306	noneyewitness	Latest NHVR Safety Bulletin now available https://t.co/cOwHr96BZC	
1834490492	FALSE	finalized	6	7/27/2018 15:44:10	0.482	Wed Mar 29 21:27:33 +0000 2017	",847198567261274113,"	37643	noneyewitness	Really pulling out all the stops to restore power today. This is the Ergon crew at Mackay Showgrounds  ABCTropical https://t.co/Rz0uenILOl	
1834490995	FALSE	finalized	4	7/27/2018 19:13:08	1	Thu Mar 30 01:10:12 +0000 2017	",847254601879375873,"	41048	noneyewitness	Baby delivered 'safe and dry' at ambulance station during Cyclone Debbie https://t.co/w5mqCeap26 via  ABCNewsthanks to our wonderful ambos	
1834491523	FALSE	finalized	5	7/28/2018 07:46:44	0.8039	Thu Mar 30 23:05:46 +0000 2017	",847585673519407104,"	60995	noneyewitness	Cyclone Debbie dumps bull shark in middle of Queensland road - Sky News https://t.co/KFGHBuwgkE	
1834491836	FALSE	finalized	3	7/27/2018 12:42:44	0.6786	Thu Mar 30 06:35:59 +0000 2017	",847336585959948290,"	47608	noneyewitness	Puggles99 How have you got on today? #TCDebbie has certainly been a weather system and a half!	
1834490363	FALSE	finalized	3	7/31/2018 18:35:52	1	Thu Mar 30 02:24:57 +0000 2017	",847273410686140416,"	42359	noneyewitness	Ex-Cyclone Debbie forces mass closure of Queensland schools https://t.co/XQNUWO8yi9	
1834490634	FALSE	finalized	5	7/27/2018 17:07:27	1	Wed Mar 29 12:41:23 +0000 2017	",847066153780494336,"	35549	noneyewitness	Tropical Cyclone Debbie smashes into Australian Queensland's coal industry https://t.co/MKaV7nAXER	
1834490346	FALSE	finalized	3	08/01/2018 12:26	1	Thu Mar 30 02:22:21 +0000 2017	",847272758660653056,"	42321	noneyewitness	Schools closed as Brisbane braces for  nightmare  in Cyclone Debbie s wake  “В https://t.co/jpnIPJ2f2Z https://t.co/JExWZlWC6o	
1834491784	FALSE	finalized	3	7/31/2018 19:30:22	1	Thu Mar 30 05:12:42 +0000 2017	",847315626884382720,"	45467	noneyewitness	The most recent reportage on Cyclone Debbie makes it sound more like a scorned lover than a naturally occurring wea https://t.co/Ju2lyXY4gA	
1834491749	FALSE	finalized	3	7/27/2018 12:49:02	1	Thu Mar 30 02:49:37 +0000 2017	",847279619002826752,"	42791	noneyewitness	7NewsQueensland just said ExTC Debbie is again a Cat2 Cyclone during their cross to Bundaberg. Rewound it to double check. Is it so???	
1834491962	FALSE	finalized	3	7/28/2018 10:00:53	0.35	Thu Mar 30 11:28:35 +0000 2017	",847410222486310913,"	53640	noneyewitness	Holly Crap! Sharknado happened... https://t.co/YUKMhy5zXk	
1834490432	FALSE	finalized	6	7/27/2018 12:24:39	1	Thu Mar 30 11:12:41 +0000 2017	",847406220029837312,"	53405	noneyewitness	As Tropical Cyclone Debbie makes her way down the east coast she leaves in her wake a trail of destruction. Many... https://t.co/L9aLzbK6mo	
1834490851	FALSE	finalized	7	7/27/2018 13:30:11	1	Wed Mar 29 23:27:24 +0000 2017	",847228728304214016,"	39412	noneyewitness	"#G&amp;C #TIMEFREEDOMTRAVELLERS are in the GC with ""Tropical Cyclone Debbie"" Flash flooding, Schools https://t.co/DmTHOJXjCC"	
