_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category:confidence	created_at	id_str	rownames	please_choose_a_category	text
1847304487	FALSE	finalized	3	08/06/2018 3:24	0.371	Thu Jul 05 19:09:03 +0000 2018	",1014949295437512705,"	85254	dont_know	Did you know that only 6 inches of moving water can make you fall? PCI has more flood safety tips  https://t.co/uULLON7GMP
1847305792	FALSE	finalized	4	08/05/2018 22:44	1	Sun Jul 29 20:03:45 +0000 2018	",1023660368902598656,"	200	dont_know	KelloggsUS since plastic straws are banned in California now why don't you flood the market with these? https://t.co/IA3iYuhgns
1847305442	FALSE	finalized	3	08/06/2018 12:09	1	Thu Jun 21 21:01:12 +0000 2018	",1009904088006447104,"	17405	dont_know	"Annually coral reefs protect thousands of miles of coastlines from flood and storm surges, saving humans billions o  https://t.co/fPnwL4nmu5"
1847305493	FALSE	finalized	3	08/05/2018 0:43	1	Fri Jun 22 02:00:06 +0000 2018	",1009979310466306055,"	49784	dont_know	Canada Basketball hopes flood of talent turns tide to global success  #bc https://t.co/parhNefM9f
1847305315	FALSE	finalized	3	08/05/2018 3:24	0.3455	Thu Jul 19 21:41:47 +0000 2018	",1020061160685547520,"	77035	dont_know	I might regret hoping for a suspension lol but it s better than getting stuck in the flood
1847305517	FALSE	finalized	5	08/06/2018 2:13	0.8068	Thu Jun 21 18:10:49 +0000 2018	",1009861209095589894,"	674	dont_know	I think it s disgusting how the liberals caused a flash flood to interfere with the First Lady s trip. lol
1847304861	FALSE	finalized	3	08/06/2018 2:15	1	Fri Jul 06 13:44:04 +0000 2018	",1015229900419207168,"	65737	dont_know	NormEisen  VoteforMenzim  nytopinion EXACTLY!  Now is the time to flood them w/our outrage!     Mr. Pruitt s case d  https://t.co/t3AJBT5WEH
1847304759	FALSE	finalized	4	08/05/2018 2:39	0.7519	Thu Jul 05 23:49:43 +0000 2018	",1015019927030456326,"	6107	dont_know	" martycormack  SeanBakerMN  NWS Hi all, it doesn t feel quite right to hit   like  on these posts about the flood. I  https://t.co/mARQBvjKrC"
1847305633	FALSE	finalized	3	08/05/2018 21:54	0.6866	Fri Jun 22 00:52:13 +0000 2018	",1009962226168614912,"	40639	dont_know	Solar flare - judgement upon the earth???  Remember sodom and g  Remember Gods promise to never flood the earth aga  https://t.co/YexXlX7dcS
1847304466	FALSE	finalized	4	08/05/2018 22:29	1	Thu Jul 05 18:01:40 +0000 2018	",1014932336293613568,"	78697	dont_know	 EveryLibrary Yay! Nothing like annoying public officials with an e-mail flood until they do the right thing. :)
1847304099	FALSE	finalized	4	08/06/2018 9:04	1	Wed Jul 04 22:54:39 +0000 2018	",1014643682371350528,"	781	dont_know	"if you want to flood the usa with drugs go ahead and try to abolish ice ,don't be fooled ,don't be an asswipe."
1847305201	FALSE	finalized	4	08/05/2018 17:12	1	Thu Jul 19 18:45:07 +0000 2018	",1020016703319621632,"	46781	dont_know	"themariocorrea  AsherCaffe  Asher_Concepts I don't agree with separating families, but I don't care for the flood  https://t.co/X1aDwTbXau"
1847304749	FALSE	finalized	3	08/05/2018 4:23	1	Fri Jul 06 19:02:07 +0000 2018	",1015309939970134017,"	100142	dont_know	 KierzOfWar did you flood your house???? hahaha
1847304782	FALSE	finalized	5	08/05/2018 23:22	0.3975	Thu Jul 05 23:48:45 +0000 2018	",1015019683152621574,"	6031	dont_know	FYI  albanywater and  AlbanyCityHall   ” Buckingham Pond is up over a foot! The south portion of the pond near Lenox Ave is starting to flood.
1847305479	FALSE	finalized	3	08/06/2018 2:18	1	Thu Jun 21 21:50:29 +0000 2018	",1009916490127233036,"	22556	dont_know	 SkallEdit mf you flood my TL with cats
1847304627	FALSE	finalized	3	08/06/2018 2:12	1	Thu Jul 05 20:50:06 +0000 2018	",1014974723690778629,"	94638	dont_know	"I hate when all these old memories flood my mind, it makes me miss the people that are no longer in my life."
1847305526	FALSE	finalized	3	08/06/2018 2:12	1	Thu Jun 21 22:51:21 +0000 2018	",1009931810434961409,"	28644	dont_know	"realDonaldTrump You just blew the wall up. Now begins the real flood of illegals.drugs, trafficking.the border pat  https://t.co/QqrwNS0YiU"
1847304235	FALSE	finalized	4	08/06/2018 1:52	1	Thu Jul 05 00:40:18 +0000 2018	",1014670269884063744,"	8687	dont_know	That flood gate open and well-established by white men. https://t.co/tQ1wfxtRkQ
1847305057	FALSE	finalized	3	08/05/2018 4:21	1	Thu Jul 19 15:04:42 +0000 2018	",1019961234035265536,"	6147	dont_know	"Listen, America is a racist nation. And as a racist nation, we need to flood this country with third world immigran  https://t.co/UO163sUSTV"
1847305502	FALSE	finalized	5	08/05/2018 21:59	1	Fri Jun 22 02:23:05 +0000 2018	",1009985094914904066,"	53474	dont_know	#KeepFamilesTogether OpEd: The main disappointment we have regarding  FLOTUS McAllen trip is WX &amp; flooding cxld  https://t.co/S1tqVDV7Y2
1847305671	FALSE	finalized	4	08/05/2018 22:29	1	Thu Jun 21 20:26:36 +0000 2018	",1009895381612843010,"	13963	dont_know	Roses blush red sleepy horn worn olfactory mums flood hydrangeas
1847305106	FALSE	finalized	5	08/05/2018 1:20	0.5951	Thu Jul 19 15:56:27 +0000 2018	",1019974254316490752,"	14103	dont_know	Hundreds of calls flood in as #Arizona launches nation's first #opioid hotline #12News  Ѓ¦ AMejia12News Ѓ©  https://t.co/CYF0DsfWG6
1847305058	FALSE	finalized	4	08/05/2018 14:22	1	Thu Jul 19 15:05:01 +0000 2018	",1019961314138034177,"	6187	dont_know	ragnarrex  BreitbartLondon The liberals would eventually want to flood the U.S. with Muslims along with people fro  https://t.co/ltjJK4oLsy
1847305183	FALSE	finalized	3	08/06/2018 2:15	0.6984	Thu Jul 19 17:20:20 +0000 2018	",1019995367792889857,"	28975	dont_know	monday: toilet water flood tuesday: water spout storm wednesday: rearrange entire store thursday: pipe explosion do  https://t.co/vpEDLGcQKy
1847305147	FALSE	finalized	3	08/05/2018 4:47	1	Thu Jul 19 16:31:53 +0000 2018	",1019983172342251520,"	20168	dont_know	flood #yeniden
1847305159	FALSE	finalized	4	08/05/2018 6:01	1	Thu Jul 19 16:38:01 +0000 2018	",1019984715334418432,"	21107	dont_know	JetBlue  rainydayinnyc They're replying to your compliments to flood out my complaints. They screwed my elderly di  https://t.co/Ue7o4R65TF
1847305311	FALSE	finalized	3	08/05/2018 3:14	1	Thu Jul 19 21:41:18 +0000 2018	",1020061041982607363,"	76975	dont_know	We have told you that for two yrs after watching the deliberate flood of men from Africa not to assimilate but a st  https://t.co/KDdaVfxSei
1847305755	FALSE	finalized	3	08/05/2018 23:42	1	Thu Jun 21 23:17:41 +0000 2018	",1009938434536951808,"	30790	dont_know	oliverbcampbell You getting any of that flooding my man? We are good here but still on flood watch till the 27th.
1847305047	FALSE	finalized	3	08/06/2018 8:58	0.6623	Thu Jul 19 14:58:22 +0000 2018	",1019959637473398784,"	5167	dont_know	Spencer_DOOM How science disproves the flood story Meteorology https://t.co/tPyQNBqlrI Mythology  https://t.co/En7Eu7pQSb
1847304867	FALSE	finalized	4	08/04/2018 23:27	1	Fri Jul 06 14:57:51 +0000 2018	",1015248468472881153,"	73853	dont_know	In your tears and in your blood. In your fire and in your flood.
1847304138	FALSE	finalized	3	08/04/2018 20:39	1	Wed Jul 04 23:32:29 +0000 2018	",1014653200648032256,"	3370	dont_know	"Imagine this, you re on the verge of death and your life flashes before your eyes- memories flood in including thos  https://t.co/bD5F38VJhQ"
1847305221	FALSE	finalized	3	08/06/2018 8:55	1	Thu Jul 19 19:10:10 +0000 2018	",1020023006809198592,"	51572	dont_know	What do you think? Will your car insurance policy pay if your vehicle is damaged or destroyed by a flood?  https://t.co/qlkGkIludN
1847306043	FALSE	finalized	3	08/05/2018 22:06	1	Mon Jul 04 16:42:05 +0000 2016	",750006780814585857,"	26911	dont_know	"Then we should vote Trump, plain and simple. Killary will open the flood gates &amp; finish off America as we knew it.  https://t.co/LRrAExIpRE"
1847305363	FALSE	finalized	4	08/05/2018 3:23	1	Thu Jun 21 18:22:51 +0000 2018	",1009864239706722305,"	1886	dont_know	 SRuhle Mmmm... Nielsen and Miller. Don t they know they can start a flood of taco trucks in every corner?
1847305694	FALSE	finalized	4	08/06/2018 0:46	1	Thu Jun 21 20:20:29 +0000 2018	",1009893842525544448,"	13369	dont_know	"JeffFlake Pass a Law you bum! Stop the flood of murderers, rapists, gang bangers, and drug dealers from flooding t  https://t.co/aJWUr1gpeW"
1847305577	FALSE	finalized	4	08/05/2018 3:05	1	Thu Jun 21 19:49:16 +0000 2018	",1009885986900398081,"	10327	dont_know	I expect a continued flood of state law changes to follow.  Maybe now a business will have a clear understanding of  https://t.co/hkMuywXOF7
1847305274	FALSE	finalized	3	08/05/2018 4:23	0.6631	Thu Jul 19 21:19:49 +0000 2018	",1020055632324407296,"	73690	dont_know	"as much as i hate attending my world literature class, i can already see our room flooding already just by hearing  https://t.co/CX4Gn72nDP"
1847304883	FALSE	finalized	3	08/06/2018 4:06	0.3446	Fri Jul 06 16:12:27 +0000 2018	",1015267239128387584,"	83032	dont_know	 crankywxguy Looks like the flash flood watches here in SJersey are not gonna materialize.
1847304388	FALSE	finalized	5	08/05/2018 23:03	1	Thu Jul 05 12:43:37 +0000 2018	",1014852298810494976,"	50809	dont_know	" greekdude  TheOnion Also, it s impossible to get decent flood insurance..."
1847304243	FALSE	finalized	3	08/05/2018 19:35	0.3532	Thu Jul 05 00:43:02 +0000 2018	",1014670958232309760,"	8885	dont_know	No one raindrop thinks it causes the flood
1847305399	FALSE	finalized	3	08/05/2018 2:50	1	Thu Jun 21 19:13:02 +0000 2018	",1009876867346849794,"	6884	dont_know	How do you take Aguero off when you need a goal. Hook Meza and Perez and flood the pitch with attacking players
1847305525	FALSE	finalized	3	08/05/2018 18:09	1	Thu Jun 21 22:51:13 +0000 2018	",1009931774166790146,"	28629	dont_know	" garkon_icky ""What are you gonna do, flood me?"" - Quote from predeluvian civilization"
1847305176	FALSE	finalized	4	08/06/2018 2:32	0.5058	Thu Jul 19 17:15:14 +0000 2018	",1019994081827676161,"	27968	dont_know	 dan_atkisson Who knew you'd have to flood proof your fences in western Kansas lol
1847305555	FALSE	finalized	5	08/05/2018 2:00	1	Thu Jun 21 18:16:18 +0000 2018	",1009862589189410824,"	1219	dont_know	Heard she a dog when she mad So I flood her all in ice.
1847305411	FALSE	finalized	3	08/05/2018 0:19	0.6769	Thu Jun 21 19:23:29 +0000 2018	",1009879497129250818,"	7873	dont_know	"motmemes Why are you ignoring the truth? In 2014, the U.S. was faced a flood of unaccompanied children from Centra  https://t.co/M0EeDJs5UO"
1847304868	FALSE	finalized	3	08/05/2018 21:14	1	Fri Jul 06 14:57:59 +0000 2018	",1015248498701361152,"	73869	dont_know	" lynseybarber Buy to let properties are going to flood the market. No mortgage interest tax relief, three year tenancies, now this."
1847305052	FALSE	finalized	3	08/05/2018 2:13	1	Thu Jul 19 15:03:15 +0000 2018	",1019960867759194114,"	5911	dont_know	It's time to flood our representatives with phone calls to protest their protection of  realDonaldTrump and  https://t.co/vGqvcWKe8N
1847305143	FALSE	finalized	3	08/05/2018 11:13	1	Thu Jul 19 16:31:12 +0000 2018	",1019982999440580610,"	20056	dont_know	Trump: everything is Obama s fault  Kittleman: EC flood is Ben Jealous  fault.
1847305776	FALSE	finalized	3	08/06/2018 2:05	0.3721	Mon Jul 30 18:49:37 +0000 2018	",1024004101221371904,"	90464	dont_know	"Guy, but don't you feel too informed with the ""what Lagos people go through"" is the Lagos you talk about a flooded  https://t.co/Q4GnDUZhKX"
1847305275	FALSE	finalized	5	08/05/2018 1:20	0.5951	Thu Jul 19 21:20:07 +0000 2018	",1020055708899848192,"	73731	dont_know	Remembering Carl Morrison: invaluable to the world of Bay Area flood control and water agencies and known to never  https://t.co/6xTYZEGsIT
1847304560	FALSE	finalized	3	08/06/2018 9:16	1	Thu Jul 05 16:53:06 +0000 2018	",1014915084387155968,"	72258	dont_know	" RealMattCouch Just a thought, but we should flood  CNN and  MSNBC with stories like these...."
1847305253	FALSE	finalized	3	08/05/2018 3:38	1	Thu Jul 19 20:26:25 +0000 2018	",1020042197092225024,"	65223	dont_know	"olgaNYC1211  Kris_Sacrebleu ORRRRRRRRRRRRRRR, we could really put out the UNwelcome mat and flood the streets!"
1847304702	FALSE	finalized	3	08/05/2018 2:11	0.6567	Fri Jul 06 12:17:38 +0000 2018	",1015208144685813760,"	57047	dont_know	"#USGS08164390 - Navidad Rv at Strane Pk nr Edna, TX is above NWS flood stage (24ft) https://t.co/FoMS0yAODk"
1847305348	FALSE	finalized	3	08/05/2018 13:30	1	Thu Jul 19 21:59:14 +0000 2018	",1020065553468162049,"	79688	dont_know	"Sandman_HQ Same here, and with only 5 days left, its time to flood this petition. Needs to be completed and kicked  https://t.co/8Qj3wO8I9f"
1847305405	FALSE	finalized	3	08/05/2018 1:17	0.6516	Thu Jun 21 19:13:41 +0000 2018	",1009877032468189184,"	6947	dont_know	It s a tasty storm! #itsben #flood - Drinking a Hurricane Saison by  nolabrewing   Flying Saucer Draught Emporium  https://t.co/b6ZufwjKYH
1847304863	FALSE	finalized	3	08/06/2018 9:51	0.3385	Fri Jul 06 13:44:52 +0000 2018	",1015230100521013248,"	65802	direct_eyewitness	" madpr good luck, the flood gates have opened"
1847306009	FALSE	finalized	5	08/06/2018 1:50	1	Mon Jul 04 15:39:23 +0000 2016	",749991002270605312,"	24623	direct_eyewitness	If anyone wants to volunteer for the flood relief my grandparents need some people (mainly guys)
1847304507	FALSE	finalized	3	08/05/2018 20:48	0.6957	Thu Jul 05 16:30:56 +0000 2018	",1014909503438024704,"	70264	direct_eyewitness	so anyway although its true theyre relatives after the flood theyre also my sisters and brothers who went to the la  https://t.co/XFYwSCUSen
1847305530	FALSE	finalized	3	08/05/2018 1:05	0.6497	Thu Jun 21 23:25:24 +0000 2018	",1009940377225359360,"	31447	direct_eyewitness	"My family making the best out of the flood is omg  my tio is driving kids around in a 4wheeler, my other uncle is  https://t.co/fY9Bn3lqkd"
1847304650	FALSE	finalized	3	08/06/2018 2:19	0.6547	Thu Jul 05 06:14:22 +0000 2018	",1014754338474995712,"	29787	direct_eyewitness	drove through a flood to get a slice https://t.co/wZGINe3k3Y
1847304323	FALSE	finalized	4	08/05/2018 22:21	0.2534	Thu Jul 05 03:13:06 +0000 2018	",1014708721266683909,"	19493	direct_eyewitness	 AmberAwx at least nothing is gonna be near flood stage.    #saidnoone
1847305678	FALSE	finalized	3	08/05/2018 23:49	0.6677	Thu Jun 21 20:30:28 +0000 2018	",1009896356390031360,"	14335	direct_eyewitness	"Emergency Management needs info from homeowners, renters &amp; businesses who suffered flood damage to personal propert  https://t.co/TjO2fjjy26"
1847305868	FALSE	finalized	3	08/06/2018 9:38	0.6645	Mon Jul 30 13:13:34 +0000 2018	",1023919533051064320,"	59886	direct_eyewitness	Today is the 2 year anniversary of the 2016 Ellicott City flood. You would think the city has recovered by now but  https://t.co/uT0kqZmucg
1847305244	FALSE	finalized	4	08/05/2018 3:09	1	Thu Jul 19 19:38:11 +0000 2018	",1020030058185084928,"	56650	direct_eyewitness	This guy had a flood in his basement.  How do I know.......cause he was talking so loud that the whole terminal hea  https://t.co/E0JuAp1uAH
1847305734	FALSE	finalized	4	08/05/2018 4:10	0.2673	Thu Jun 21 21:07:02 +0000 2018	",1009905557124321280,"	18033	direct_eyewitness	If anyone is in need of supplies due to this flood please don t hesitate to come by our church at Bridge Avenue Chu  https://t.co/CrT3Ha09dZ
1847305126	FALSE	finalized	3	08/05/2018 4:14	0.6545	Thu Jul 19 16:02:14 +0000 2018	",1019975710172119040,"	15033	direct_eyewitness	 FabulousFigaro  neilelkes  nickyebrennan Do you have a flood now 
1847305394	FALSE	finalized	3	08/05/2018 22:04	0.662	Thu Jun 21 18:47:22 +0000 2018	",1009870410169638912,"	4254	direct_eyewitness	Wife informed me all of my sports swag survived the basement flood. No moldy purging today! Lost most of my board g  https://t.co/NmFFcjrFle
1847305230	FALSE	finalized	3	08/05/2018 20:21	0.6594	Thu Jul 19 19:16:17 +0000 2018	",1020024547016355845,"	52738	direct_eyewitness	it keeps raining there and there are already flood alerts what a great summer
1847305018	FALSE	finalized	3	08/05/2018 20:33	0.6667	Fri Jul 06 06:01:23 +0000 2018	",1015113459246223360,"	33908	direct_eyewitness	repuligion  maddybailey__  castillo2selina they had a flash flood a while back
1847305408	FALSE	finalized	4	08/05/2018 3:00	0.4934	Thu Jun 21 19:23:22 +0000 2018	",1009879469270749184,"	7860	direct_eyewitness	The flooding that has ravaged our neighbors and family up north was devastating. We've seen the photos of homes des  https://t.co/cWLRyFMdkL
1847304511	FALSE	finalized	4	08/05/2018 1:52	0.7442	Thu Jul 05 06:08:34 +0000 2018	",1014752881608515586,"	29392	direct_eyewitness	 eliesaaab in a... flood?
1847304528	FALSE	finalized	3	08/05/2018 4:21	0.6418	Thu Jul 05 19:20:32 +0000 2018	",1014952184415510529,"	86439	direct_eyewitness	#millvale #flood #pittsburgh my neighbor reported he had 3' of water in his basement
1847305317	FALSE	finalized	3	08/06/2018 9:05	1	Thu Jul 19 21:42:12 +0000 2018	",1020061267648581633,"	77088	direct_eyewitness	 MMDA Good am po! How is the flood situation at Oxford cor Columbia sts? MTAP building area? Thanks
1847305297	FALSE	finalized	3	08/06/2018 2:35	0.349	Thu Jul 19 21:38:40 +0000 2018	",1020060376111562753,"	76606	direct_eyewitness	"Lord, please calm this weather po. And guide and help those people na super affected by the flood. "
1847304425	FALSE	finalized	3	08/06/2018 12:06	1	Thu Jul 05 14:04:18 +0000 2018	",1014872601431347200,"	57209	direct_eyewitness	Y all. My man drove through the flood yesterday just to bring me some bbq because I was crying for it. He went all  https://t.co/IgiGUjXhGZ
1847304760	FALSE	finalized	3	08/06/2018 2:12	0.6411	Thu Jul 05 23:49:59 +0000 2018	",1015019994525024256,"	6131	direct_eyewitness	"lephantomwriter  mm00BTS  japjmy  lukewaltham I think they re not out yet , it ll might take them a week if the flood won t be gone fast"
1847304678	FALSE	finalized	4	08/05/2018 22:06	1	Fri Jul 06 17:00:04 +0000 2018	",1015279225413292032,"	87744	direct_eyewitness	"Flooding in Ocean City, Maryland from my cousin  alyssachez. Doesn t take much for it to flood down there. #MDwx  https://t.co/GsG3IlLCvU"
1847304567	FALSE	finalized	3	08/05/2018 2:46	1	Thu Jul 05 04:03:17 +0000 2018	",1014721353394499584,"	22607	direct_eyewitness	 PDXArchives My dad lost his gym shorts in that flood.
1847305816	FALSE	finalized	3	08/05/2018 4:42	1	Mon Jul 30 13:17:49 +0000 2018	",1023920601990418433,"	60248	direct_eyewitness	A dear friend recently had her apartment flooded. Twice. Most of her furniture and belongings are destroyed. Her re  https://t.co/qvVrNyScWe
1847304122	FALSE	finalized	3	08/04/2018 20:03	0.6471	Wed Jul 04 23:09:54 +0000 2018	",1014647518125330437,"	1784	direct_eyewitness	"Dearest Family, Wonderous news! The Montrose Unicorn brigade have rescued our batallion from the flood waters upon  https://t.co/kUCHzWZLj5"
1847305424	FALSE	finalized	3	08/05/2018 1:39	0.6923	Thu Jun 21 20:49:38 +0000 2018	",1009901177092354050,"	16179	direct_eyewitness	"The neighborhood said they are working as a team to stay afloat. Some load, some tie, some carry and place. #flood  https://t.co/C4BSCCsMDN"
1847304963	FALSE	finalized	4	08/06/2018 0:34	1	Fri Jul 06 14:24:50 +0000 2018	",1015240157576851456,"	70000	direct_eyewitness	She was saved from the flood and now is safe with my grandma :3 https://t.co/EDMUCNqWAj
1847304395	FALSE	finalized	3	08/05/2018 2:41	0.6615	Thu Jul 05 13:02:56 +0000 2018	",1014857157177741312,"	52296	direct_eyewitness	 RobertLeiba They were exploring the caves on foot and a flash flood cut them off.
1847305472	FALSE	finalized	4	08/05/2018 3:08	0.5038	Thu Jun 21 21:47:41 +0000 2018	",1009915788617306112,"	22215	direct_eyewitness	NWSBrownsville #Hidalgo #Rgv #flood My friend sent me the video. I  can't get home. https://t.co/1f17x9nhF6
1847305353	FALSE	finalized	4	08/05/2018 0:22	1	Thu Jul 19 22:00:13 +0000 2018	",1020065802773385216,"	79849	direct_eyewitness	"i can t go back to sleep knowing that my other friends aint safe bcoz of the flood :(((  keep safe, fam! pray. pray. pray."
1847305514	FALSE	finalized	3	08/04/2018 23:20	1	Thu Jun 21 23:11:15 +0000 2018	",1009936818635145216,"	30244	direct_eyewitness	"Guys my sister got stuck in the flood for about 5 hours, and had to walk through the water to get to us, I can t be  https://t.co/1Nt8RQO7Mt"
1847305501	FALSE	finalized	4	08/05/2018 16:01	1	Fri Jun 22 02:22:26 +0000 2018	",1009984930116448256,"	53357	direct_eyewitness	Matt3756 I found out there was a flood in pittsburg are you ok.
1847305819	FALSE	finalized	4	08/05/2018 2:42	1	Mon Jul 30 18:18:39 +0000 2018	",1023996307193487360,"	87707	direct_eyewitness	Poor Sean! Omg my heart hurts and my throat is tight after seeing his studio apartment after the flood. #my600lblife
1847305409	FALSE	finalized	3	08/05/2018 20:21	0.3406	Thu Jun 21 19:23:25 +0000 2018	",1009879479949221888,"	7863	direct_eyewitness	kschase13  Alisa76023587  meridithmcgraw  FLOTUS Don t forget stilettos in a flood zone #IdiotTrumps
1847304712	FALSE	finalized	5	08/05/2018 0:36	0.5922	Fri Jul 06 12:58:45 +0000 2018	",1015218493833261058,"	60895	direct_eyewitness	BuckeyesGirl33 The fields they were playing on were starting to flood and they needed to find somewhere to hide bu  https://t.co/uiRv0zPx1B
1847304459	FALSE	finalized	4	08/05/2018 0:50	0.4884	Thu Jul 05 17:36:54 +0000 2018	",1014926106477170690,"	76300	direct_eyewitness	"To our #millvale community, let us know how we can help you from the #flood. We can put you in touch with volunteer  https://t.co/cZ8paiFIF6"
1847304474	FALSE	finalized	3	08/05/2018 22:40	0.6957	Thu Jul 05 18:07:30 +0000 2018	",1014933807277932544,"	79309	direct_eyewitness	"""Nobody wants to tell a flood survivor, after they've lost everything, that, oh, by the way, you have to raise your  https://t.co/x33IuKM2A4"
1847305059	FALSE	finalized	3	08/06/2018 12:08	0.6621	Thu Jul 19 15:06:19 +0000 2018	",1019961637917167617,"	6373	direct_eyewitness	"The elemtary school across our subdivision has an even worse case of flooding. Unfortunately, the afternoon batch h  https://t.co/QTTL1XjzlU"
1847305749	FALSE	finalized	3	08/05/2018 2:34	0.6925	Thu Jun 21 21:43:51 +0000 2018	",1009914822820089857,"	21762	direct_eyewitness	My aunts house is flooded. She didn t have flood insurance. Pick up the sandbags because sewer lines bust and canals overflow.
1847304766	FALSE	finalized	3	08/05/2018 4:04	0.6636	Thu Jul 05 23:05:02 +0000 2018	",1015008680947970049,"	1566	direct_eyewitness	 kazweida They might be stuck till October...that is if the spot they are in doesn't flood.
1847305422	FALSE	finalized	4	08/05/2018 4:10	1	Thu Jun 21 20:49:23 +0000 2018	",1009901113603022848,"	16148	direct_eyewitness	"My family s house in the valley got majorly flooded this morning. My family is okay, thank goodness, but they can t  https://t.co/RYIUd8no95"
1847306018	FALSE	finalized	4	08/05/2018 2:00	1	Mon Jul 04 05:14:48 +0000 2016	",749833818140385281,"	3065	direct_eyewitness	Dad died. My grandpa also lost his house in a flood and was homeless with my mom. My dad and mom met and were both broke and worked their
1847304609	FALSE	finalized	3	08/05/2018 20:20	1	Thu Jul 05 16:46:46 +0000 2018	",1014913487250907143,"	71715	direct_eyewitness	"Even tho my bf had to drive in the flood to work yesterday, and he was literally the only server there..... he made  https://t.co/vWnzKBkwap"
1847305730	FALSE	finalized	3	08/05/2018 14:03	0.6812	Thu Jun 21 20:30:13 +0000 2018	",1009896293223804929,"	14303	direct_eyewitness	" HaroldItz Reminds me of how her husband told flood victims to ""Have a good time""."
1847305828	FALSE	finalized	4	08/05/2018 1:02	0.5122	Mon Jul 30 10:26:51 +0000 2018	",1023877576039620608,"	48177	direct_eyewitness	Ask your CM not to go to the US and use that money for flood relief.
1847305825	FALSE	finalized	3	08/06/2018 9:16	0.6769	Sun Jul 29 22:47:03 +0000 2018	",1023701464106061833,"	11501	direct_eyewitness	We have arrived   ќ¤пёЏ You d never know they had a flood a few days ago.   ” at Knoebels Amusement Resort https://t.co/gs2rKYawAx
1847304506	FALSE	finalized	4	08/05/2018 2:09	1	Thu Jul 05 21:53:35 +0000 2018	",1014990699689848833,"	100546	direct_eyewitness	about two weeks ago the home of one of my dearest friends was nearly completely destroyed by a flood. it would mean  https://t.co/PgA22WMGfE
1847305247	FALSE	finalized	3	08/05/2018 1:45	0.6615	Thu Jul 19 20:20:26 +0000 2018	",1020040687939596288,"	64197	direct_eyewitness	I can imagine how PATTSeans who'll come to school from Rizal and Cavite today are braving the flood caused by prete  https://t.co/57TPtymSNl
1847306036	FALSE	finalized	3	08/06/2018 10:22	1	Mon Jul 04 16:39:55 +0000 2016	",750006236251189249,"	26825	direct_eyewitness	Please help Herbert Hoover HS show choir recover from the flood devastation!  https://t.co/bHI5JUOMAQ
1847304603	FALSE	finalized	3	08/05/2018 20:25	0.3358	Thu Jul 05 15:41:35 +0000 2018	",1014897085290893312,"	65837	direct_eyewitness	whoreofbabylon6  NBCNews Yeah.....jails better than a nursing home ....saw what happened in the flood in texas....
1847305523	FALSE	finalized	3	08/06/2018 2:54	1	Thu Jun 21 22:50:39 +0000 2018	",1009931632680325121,"	28572	direct_eyewitness	"my godfather really prepared for a flood when he planned the apartments and his house, what a genius"
1847305527	FALSE	finalized	4	08/05/2018 14:23	0.7256	Thu Jun 21 22:51:22 +0000 2018	",1009931814973132800,"	28648	direct_eyewitness	"Praying for everybody in the valley, no manches. Pinche flood. :("
1847305541	FALSE	finalized	4	08/06/2018 1:53	0.7626	Thu Jun 21 19:31:40 +0000 2018	",1009881557874638849,"	8686	direct_eyewitness	So now there's flooding around the camp where kids are being held.  Water-borne disease risk on top of everything e  https://t.co/oXQYqOvXp3
1847305117	FALSE	finalized	4	08/05/2018 0:50	1	Thu Jul 19 16:00:10 +0000 2018	",1019975193224269824,"	14675	direct_eyewitness	"Our crew responding to an urgent call of a flooded man cave!   _ From natural flood damage to plumbing failure, w  https://t.co/W4RgK0nOx8"
1847305788	FALSE	finalized	3	08/06/2018 12:09	1	Sun Jul 29 20:02:26 +0000 2018	",1023660036436836352,"	98	direct_eyewitness	I can't meet with you today it will have to be tomorrow since my husband should be getting home from the flood that he has been working o...
1847305420	FALSE	finalized	3	08/06/2018 10:48	0.3396	Thu Jun 21 20:48:35 +0000 2018	",1009900914906488835,"	16057	direct_eyewitness	I hope everyone s having a good day! Except the people who think it s   њfun  ќ to drive around the flood water to take  https://t.co/ilGR1JNEbW
1847305952	FALSE	finalized	3	08/06/2018 8:47	0.6401	Mon Jul 04 20:03:27 +0000 2016	",750057454445158402,"	34030	direct_eyewitness	Greenbrier County DOH Engineer Steve Cole talks about road issues and flood recovery in our area ...... https://t.co/JGtvcNr5DD
1847304390	FALSE	finalized	3	08/06/2018 9:17	0.6832	Thu Jul 05 12:53:16 +0000 2018	",1014854725118976001,"	51566	direct_eyewitness	All this flooding shit is crazy. Glad I didn't buy a haus in a flood zone n at.
1847304673	FALSE	finalized	3	08/05/2018 3:44	0.3343	Fri Jul 06 16:58:30 +0000 2018	",1015278830058164224,"	87576	direct_eyewitness	њNo homo  ќ level 1000: just witnessed 2 frat bros trying to share a small umbrella during a flash flood but refusing to brush shoulders
1847305632	FALSE	finalized	3	08/04/2018 23:06	0.6738	Fri Jun 22 00:51:21 +0000 2018	",1009962009666998272,"	40545	direct_eyewitness	es_3435  Jeremiah_mma Yeah  DiegoUFCTX got his truck stuck in the flood! So no class :(
